loan_id,loan_type,current_balance,credit_limit,EAD
8233,term,5387.38,,5387.38
8234,term,7226.57,,7226.57
8235,revolving,1651.68,3170.05,2410.87
8236,term,5145.57,,5145.57
8237,term,7194.71,,7194.71
8238,revolving,9824.28,22704.47,16264.38
8239,revolving,20117.59,31860.3,25988.94
8240,term,6488.5,,6488.5
8241,revolving,12909.58,31799.45,22354.52
8242,term,1584.25,,1584.25
8243,revolving,13521.1,30514.18,22017.64
8244,revolving,8907.12,16002.72,12454.92
8245,term,12977.97,,12977.97
8246,term,15316.63,,15316.63
8247,term,7716.53,,7716.53
8248,term,828.78,,828.78
8249,term,2118.8,,2118.8
8250,revolving,2990.57,7040.41,5015.49
8251,term,14745.25,,14745.25
8252,term,5876.83,,5876.83
8253,revolving,2785.86,6461.74,4623.8
8254,term,1318.47,,1318.47
8255,term,986.44,,986.44
8256,revolving,4953.39,9680.28,7316.84
8257,term,4245.15,,4245.15
8258,revolving,3680.12,8882.4,6281.26
8259,revolving,37965.83,69175.72,53570.78
8260,revolving,5055.52,13491.6,9273.56
8261,term,4593.85,,4593.85
8262,term,2246.69,,2246.69
8263,term,3521.44,,3521.44
8264,term,1917.07,,1917.07
8265,term,6971.86,,6971.86
8266,revolving,12899.91,33139.08,23019.5
8267,term,14899.5,,14899.5
8268,term,16253.82,,16253.82
8269,term,1859.99,,1859.99
8270,revolving,48290.22,104252.88,76271.55
8271,term,4554.55,,4554.55
8272,revolving,13924.18,30023.36,21973.77
8273,revolving,43623.39,112265.22,77944.3
8274,term,10279.6,,10279.6
8275,revolving,2040.22,4518.07,3279.14
8276,term,2571.01,,2571.01
8277,term,6152.04,,6152.04
8278,revolving,37978.44,97596.47,67787.46
8279,term,3177.24,,3177.24
8280,term,7090.32,,7090.32
8281,term,28120.53,,28120.53
8282,revolving,6625.64,16337.67,11481.66
8283,term,8020.92,,8020.92
8284,revolving,22921.17,39328.13,31124.65
8285,revolving,19005.59,38160.57,28583.08
8286,revolving,27879.61,61602.74,44741.18
8287,term,6577.25,,6577.25
8288,term,4914.07,,4914.07
8289,term,9455.72,,9455.72
8290,term,24614.74,,24614.74
8291,term,1829.3,,1829.3
8292,term,1035.15,,1035.15
8293,revolving,3952.06,11522.4,7737.23
8294,term,1045.83,,1045.83
8295,term,1555.1,,1555.1
8296,term,6415.04,,6415.04
8297,term,11399.69,,11399.69
8298,term,2129.33,,2129.33
8299,term,17699.2,,17699.2
8300,term,3364.57,,3364.57
8301,term,4610.64,,4610.64
8302,term,7058.06,,7058.06
8303,revolving,1805.98,3500.76,2653.37
8304,term,4967.23,,4967.23
8305,revolving,10580.78,21212.02,15896.4
8306,term,2503.75,,2503.75
8307,term,752.66,,752.66
8308,term,10402.42,,10402.42
8309,term,7337.76,,7337.76
8310,term,18070.47,,18070.47
8311,term,26997.0,,26997.0
8312,term,28621.6,,28621.6
8313,term,9333.99,,9333.99
8314,term,1000.46,,1000.46
8315,term,246.79,,246.79
8316,revolving,7803.11,16747.36,12275.24
8317,term,10518.04,,10518.04
8318,term,8805.36,,8805.36
8319,term,6907.43,,6907.43
8320,term,7416.44,,7416.44
8321,term,28963.28,,28963.28
8322,revolving,4934.09,13407.9,9170.99
8323,revolving,6662.45,17190.4,11926.42
8324,revolving,2309.81,3661.36,2985.58
8325,term,2280.47,,2280.47
8326,term,33247.54,,33247.54
8327,term,9689.84,,9689.84
8328,revolving,1233.83,2447.25,1840.54
8329,term,3477.17,,3477.17
8330,term,16275.58,,16275.58
8331,term,1297.99,,1297.99
8332,term,2829.93,,2829.93
8333,revolving,6163.5,15098.45,10630.98
8334,term,5967.18,,5967.18
8335,term,1768.94,,1768.94
8336,revolving,8575.88,14743.61,11659.74
8337,revolving,15735.9,45366.26,30551.08
8338,term,19774.5,,19774.5
8339,term,2477.7,,2477.7
8340,term,12167.01,,12167.01
8341,term,4728.11,,4728.11
8342,term,4742.62,,4742.62
8343,revolving,2398.6,6013.93,4206.27
8344,term,2803.3,,2803.3
8345,term,14841.89,,14841.89
8346,term,11540.87,,11540.87
8347,revolving,3236.03,6256.58,4746.3
8348,revolving,4780.32,12364.23,8572.28
8349,term,4832.82,,4832.82
8350,revolving,1240.31,2477.68,1859.0
8351,term,109.49,,109.49
8352,term,21512.96,,21512.96
8353,revolving,1634.44,3125.86,2380.15
8354,term,7374.05,,7374.05
8355,revolving,10131.17,22272.31,16201.74
8356,term,1365.62,,1365.62
8357,term,4355.46,,4355.46
8358,revolving,1563.3,4492.03,3027.66
8359,term,6773.34,,6773.34
8360,term,617.38,,617.38
8361,term,14008.41,,14008.41
8362,term,724.05,,724.05
8363,term,7564.8,,7564.8
8364,term,1305.19,,1305.19
8365,term,11924.24,,11924.24
8366,term,10309.68,,10309.68
8367,term,7271.43,,7271.43
8368,term,1792.66,,1792.66
8369,term,1224.99,,1224.99
8370,revolving,11882.09,19291.92,15587.0
8371,term,5409.95,,5409.95
8372,revolving,1843.44,4071.8,2957.62
8373,revolving,33600.45,83375.25,58487.85
8374,revolving,895.13,1372.76,1133.94
8375,revolving,738.5,1233.0,985.75
8376,term,16748.28,,16748.28
8377,term,8406.01,,8406.01
8378,term,3277.13,,3277.13
8379,revolving,3366.72,5788.46,4577.59
8380,revolving,25225.74,72548.51,48887.12
8381,term,4826.4,,4826.4
8382,term,2218.79,,2218.79
8383,revolving,1347.25,2583.33,1965.29
8384,term,3367.1,,3367.1
8385,term,27998.91,,27998.91
8386,term,7200.65,,7200.65
8387,revolving,747.48,1443.06,1095.27
8388,term,2557.32,,2557.32
8389,term,9643.41,,9643.41
8390,revolving,34150.87,76088.32,55119.6
8391,term,1842.02,,1842.02
8392,revolving,5115.38,13821.91,9468.64
8393,revolving,2154.34,3725.72,2940.03
8394,term,1149.24,,1149.24
8395,revolving,20607.79,35648.51,28128.15
8396,term,2176.36,,2176.36
8397,term,952.21,,952.21
8398,revolving,5231.23,9287.7,7259.46
8399,term,8558.71,,8558.71
8400,term,11547.18,,11547.18
8401,term,12864.17,,12864.17
8402,term,6849.62,,6849.62
8403,revolving,23887.0,53945.17,38916.08
8404,term,19968.06,,19968.06
8405,revolving,1240.49,2592.27,1916.38
8406,term,4378.88,,4378.88
8407,term,2202.59,,2202.59
8408,term,7761.52,,7761.52
8409,term,32396.88,,32396.88
8410,term,3732.78,,3732.78
8411,term,3473.31,,3473.31
8412,term,19517.55,,19517.55
8413,revolving,28450.5,67927.82,48189.16
8414,revolving,3499.02,8779.64,6139.33
8415,term,2359.07,,2359.07
8416,revolving,3621.19,10797.1,7209.14
8417,term,897.99,,897.99
8418,revolving,28888.58,77851.58,53370.08
8419,revolving,2523.45,6316.64,4420.04
8420,revolving,8031.6,19073.59,13552.6
8421,term,14137.08,,14137.08
8422,revolving,1188.45,2468.6,1828.52
8423,revolving,2532.98,5083.77,3808.38
8424,term,18326.34,,18326.34
8425,revolving,2589.85,4154.35,3372.1
8426,term,957.13,,957.13
8427,revolving,13230.37,21199.21,17214.79
8428,revolving,2053.49,5669.05,3861.27
8429,term,788.89,,788.89
8430,term,6739.87,,6739.87
8431,term,4904.39,,4904.39
8432,revolving,28365.72,47540.26,37952.99
8433,revolving,2198.32,5132.83,3665.58
8434,revolving,5931.22,17389.0,11660.11
8435,term,697.95,,697.95
8436,revolving,3439.42,8055.74,5747.58
8437,revolving,278.46,542.89,410.67
8438,revolving,7007.93,13649.51,10328.72
8439,term,11575.29,,11575.29
8440,term,10336.75,,10336.75
8441,term,1718.71,,1718.71
8442,term,9352.33,,9352.33
8443,revolving,2991.78,5827.07,4409.42
8444,term,10762.31,,10762.31
8445,term,5482.63,,5482.63
8446,term,6996.56,,6996.56
8447,term,16527.92,,16527.92
8448,term,18937.21,,18937.21
8449,term,100.0,,100.0
8450,term,2007.97,,2007.97
8451,term,11197.37,,11197.37
8452,term,14553.78,,14553.78
8453,term,1181.69,,1181.69
8454,term,8050.06,,8050.06
8455,revolving,4463.73,9255.6,6859.66
8456,revolving,2564.96,5873.93,4219.44
8457,term,31790.07,,31790.07
8458,term,3301.9,,3301.9
8459,term,1349.61,,1349.61
8460,term,8554.09,,8554.09
8461,term,2555.09,,2555.09
8462,revolving,10543.74,17860.9,14202.32
8463,term,14644.94,,14644.94
8464,term,1195.83,,1195.83
8465,term,17678.39,,17678.39
8466,revolving,10782.19,16349.48,13565.84
8467,term,5299.6,,5299.6
8468,term,8151.83,,8151.83
8469,term,5541.86,,5541.86
8470,term,933.81,,933.81
8471,revolving,5587.26,9299.14,7443.2
8472,term,23709.6,,23709.6
8473,term,3434.02,,3434.02
8474,term,3105.44,,3105.44
8475,term,34224.96,,34224.96
8476,revolving,6602.85,19368.15,12985.5
8477,term,1171.66,,1171.66
8478,term,7096.52,,7096.52
8479,term,875.13,,875.13
8480,revolving,3414.15,10106.94,6760.54
8481,term,7633.56,,7633.56
8482,term,18317.64,,18317.64
8483,revolving,2846.9,6613.11,4730.0
8484,revolving,10596.2,31227.06,20911.63
8485,term,2189.27,,2189.27
8486,term,19293.28,,19293.28
8487,revolving,3693.86,10969.45,7331.66
8488,term,46318.38,,46318.38
8489,term,11619.05,,11619.05
8490,revolving,3985.4,8726.88,6356.14
8491,term,13004.86,,13004.86
8492,term,22357.63,,22357.63
8493,revolving,5647.31,11602.53,8624.92
8494,term,4064.36,,4064.36
8495,term,9185.49,,9185.49
8496,term,2702.03,,2702.03
8497,term,12682.14,,12682.14
8498,term,7402.9,,7402.9
8499,revolving,17430.58,51945.05,34687.82
8500,revolving,15023.98,27091.08,21057.53
8501,term,25795.78,,25795.78
8502,term,12618.78,,12618.78
8503,revolving,20138.11,34173.53,27155.82
8504,term,1014.34,,1014.34
8505,revolving,1581.97,2836.33,2209.15
8506,revolving,13403.71,25785.16,19594.43
8507,term,7024.48,,7024.48
8508,term,29282.76,,29282.76
8509,term,14108.94,,14108.94
8510,revolving,543.56,901.84,722.7
8511,term,6075.22,,6075.22
8512,revolving,3298.7,6021.05,4659.88
8513,revolving,6479.5,13898.32,10188.91
8514,term,12801.19,,12801.19
8515,term,310.73,,310.73
8516,term,2272.96,,2272.96
8517,revolving,29796.01,84054.88,56925.45
8518,term,4612.53,,4612.53
8519,term,1271.79,,1271.79
8520,term,13310.77,,13310.77
8521,term,4353.6,,4353.6
8522,term,960.2,,960.2
8523,term,17454.34,,17454.34
8524,term,4304.53,,4304.53
8525,term,1857.84,,1857.84
8526,revolving,9417.49,18982.58,14200.04
8527,term,2045.53,,2045.53
8528,revolving,984.37,2889.77,1937.07
8529,revolving,5427.43,13055.13,9241.28
8530,term,677.58,,677.58
8531,term,12158.48,,12158.48
8532,term,22703.03,,22703.03
8533,revolving,3772.09,11177.15,7474.62
8534,revolving,2380.38,5279.24,3829.81
8535,term,1599.0,,1599.0
8536,term,13914.72,,13914.72
8537,term,3423.9,,3423.9
8538,term,5262.59,,5262.59
8539,term,15120.75,,15120.75
8540,term,3214.69,,3214.69
8541,term,701.81,,701.81
8542,term,26182.65,,26182.65
8543,term,3038.89,,3038.89
8544,term,2543.98,,2543.98
8545,revolving,25576.92,53392.08,39484.5
8546,term,10363.09,,10363.09
8547,term,6657.45,,6657.45
8548,term,6045.55,,6045.55
8549,revolving,4681.98,7469.11,6075.54
8550,revolving,976.74,1941.41,1459.08
8551,term,10817.88,,10817.88
8552,term,4106.94,,4106.94
8553,revolving,6293.94,10941.89,8617.91
8554,term,10644.75,,10644.75
8555,term,4851.35,,4851.35
8556,term,21733.63,,21733.63
8557,revolving,8381.29,19401.41,13891.35
8558,term,14772.1,,14772.1
8559,term,1772.96,,1772.96
8560,term,3180.36,,3180.36
8561,term,3881.33,,3881.33
8562,revolving,13893.16,23681.36,18787.26
8563,term,1623.14,,1623.14
8564,revolving,1262.29,3496.01,2379.15
8565,revolving,5499.91,12362.69,8931.3
8566,term,2487.19,,2487.19
8567,term,6439.51,,6439.51
8568,term,5334.58,,5334.58
8569,term,6183.7,,6183.7
8570,term,2442.36,,2442.36
8571,term,4994.88,,4994.88
8572,revolving,3585.93,10297.72,6941.82
8573,revolving,15955.15,30070.91,23013.03
8574,term,6295.6,,6295.6
8575,term,3105.42,,3105.42
8576,term,2586.3,,2586.3
8577,revolving,6808.26,13030.17,9919.22
8578,term,13491.44,,13491.44
8579,term,16981.62,,16981.62
8580,term,7329.26,,7329.26
8581,term,8429.36,,8429.36
8582,revolving,9608.5,25127.12,17367.81
8583,term,2112.37,,2112.37
8584,term,23098.66,,23098.66
8585,term,16659.52,,16659.52
8586,revolving,8747.86,19499.33,14123.6
8587,term,5067.6,,5067.6
8588,term,11044.75,,11044.75
8589,revolving,6151.55,11072.44,8612.0
8590,term,3618.09,,3618.09
8591,term,2776.49,,2776.49
8592,revolving,40707.74,115677.99,78192.86
8593,revolving,3766.72,6541.25,5153.98
8594,term,7441.3,,7441.3
8595,revolving,13272.22,23525.92,18399.07
8596,term,3765.25,,3765.25
8597,term,12450.86,,12450.86
8598,term,5613.73,,5613.73
8599,revolving,22733.21,60414.41,41573.81
8600,term,11982.61,,11982.61
8601,revolving,2982.62,4897.69,3940.16
8602,term,812.37,,812.37
8603,term,21305.91,,21305.91
8604,term,16697.44,,16697.44
8605,revolving,14724.45,32623.11,23673.78
8606,term,20590.15,,20590.15
8607,term,6691.49,,6691.49
8608,term,6961.67,,6961.67
8609,term,13248.71,,13248.71
8610,term,7915.12,,7915.12
8611,term,10654.3,,10654.3
8612,term,13555.97,,13555.97
8613,term,631.47,,631.47
8614,term,13082.57,,13082.57
8615,term,14409.87,,14409.87
8616,revolving,12275.25,29981.2,21128.22
8617,term,5744.62,,5744.62
8618,revolving,4052.36,7833.59,5942.98
8619,term,2230.33,,2230.33
8620,term,5282.79,,5282.79
8621,revolving,22819.43,50495.28,36657.35
8622,revolving,3971.94,10005.1,6988.52
8623,term,10441.76,,10441.76
8624,term,12390.67,,12390.67
8625,term,632.43,,632.43
8626,term,6689.55,,6689.55
8627,revolving,3149.02,6082.76,4615.89
8628,revolving,2183.62,4083.23,3133.42
8629,term,6735.65,,6735.65
8630,term,11326.74,,11326.74
8631,revolving,10358.16,25832.41,18095.28
8632,revolving,13073.76,20892.52,16983.14
8633,term,14916.97,,14916.97
8634,term,26029.22,,26029.22
8635,term,11811.05,,11811.05
8636,term,16114.32,,16114.32
8637,term,6264.77,,6264.77
8638,term,11098.75,,11098.75
8639,term,935.51,,935.51
8640,term,2460.35,,2460.35
8641,term,11175.76,,11175.76
8642,term,2024.25,,2024.25
8643,revolving,4874.95,11448.2,8161.58
8644,term,882.96,,882.96
8645,revolving,906.41,2027.46,1466.94
8646,revolving,2127.72,5630.61,3879.16
8647,revolving,12324.37,36148.16,24236.26
8648,term,4436.47,,4436.47
8649,term,13513.39,,13513.39
8650,term,2483.68,,2483.68
8651,term,12103.45,,12103.45
8652,term,15133.55,,15133.55
8653,revolving,1694.16,3869.83,2782.0
8654,term,5406.2,,5406.2
8655,term,12135.84,,12135.84
8656,revolving,2805.81,6980.56,4893.18
8657,term,4659.64,,4659.64
8658,revolving,3926.96,10938.64,7432.8
8659,term,1260.18,,1260.18
8660,term,10050.31,,10050.31
8661,term,3201.86,,3201.86
8662,term,8645.35,,8645.35
8663,term,7823.29,,7823.29
8664,revolving,824.6,1438.63,1131.62
8665,term,8938.2,,8938.2
8666,revolving,6905.54,12677.55,9791.54
8667,term,20852.42,,20852.42
8668,revolving,1533.89,2961.29,2247.59
8669,term,6745.39,,6745.39
8670,term,5496.67,,5496.67
8671,revolving,2527.47,4738.73,3633.1
8672,revolving,1448.33,3857.21,2652.77
8673,term,8715.15,,8715.15
8674,revolving,10963.72,20967.15,15965.44
8675,revolving,8160.22,12762.52,10461.37
8676,term,5040.47,,5040.47
8677,term,750.72,,750.72
8678,revolving,6987.9,16860.34,11924.12
8679,revolving,2468.94,6675.03,4571.99
8680,revolving,25830.93,48093.58,36962.26
8681,term,31083.84,,31083.84
8682,revolving,15978.84,34332.95,25155.89
8683,term,1644.82,,1644.82
8684,term,12042.07,,12042.07
8685,revolving,5367.97,13889.96,9628.96
8686,revolving,5553.22,10502.2,8027.71
8687,term,10561.81,,10561.81
8688,term,5388.74,,5388.74
8689,term,19202.14,,19202.14
8690,term,4216.56,,4216.56
8691,term,8808.85,,8808.85
8692,revolving,4635.44,9715.92,7175.68
8693,term,5327.8,,5327.8
8694,revolving,5877.49,16382.56,11130.02
8695,term,3103.97,,3103.97
8696,term,416.64,,416.64
8697,term,5112.16,,5112.16
8698,term,3603.91,,3603.91
8699,term,3363.13,,3363.13
8700,term,1698.73,,1698.73
8701,term,624.68,,624.68
8702,term,8798.57,,8798.57
8703,revolving,1461.78,3768.03,2614.9
8704,term,629.04,,629.04
8705,revolving,6552.71,13996.23,10274.47
8706,term,100.0,,100.0
8707,term,1214.39,,1214.39
8708,term,2544.53,,2544.53
8709,term,6194.42,,6194.42
8710,term,12323.02,,12323.02
8711,term,10574.62,,10574.62
8712,term,6645.52,,6645.52
8713,revolving,9368.44,19628.37,14498.4
8714,term,4208.76,,4208.76
8715,term,1968.85,,1968.85
8716,term,25973.43,,25973.43
8717,term,8791.24,,8791.24
8718,term,17629.67,,17629.67
8719,revolving,24248.63,72198.85,48223.74
8720,term,2760.74,,2760.74
8721,term,5735.7,,5735.7
8722,term,8786.53,,8786.53
8723,term,869.39,,869.39
8724,term,3856.66,,3856.66
8725,term,14678.66,,14678.66
8726,term,2594.21,,2594.21
8727,term,623.9,,623.9
8728,revolving,16985.76,50372.61,33679.18
8729,term,3219.6,,3219.6
8730,term,15286.39,,15286.39
8731,revolving,28573.33,79337.28,53955.3
8732,term,1190.79,,1190.79
8733,term,1077.22,,1077.22
8734,revolving,6969.69,15487.34,11228.52
8735,revolving,13466.71,22505.14,17985.92
8736,term,3487.24,,3487.24
8737,revolving,4974.61,9319.78,7147.2
8738,term,895.32,,895.32
8739,term,26231.44,,26231.44
8740,revolving,2554.81,6804.96,4679.88
8741,revolving,15207.69,41521.97,28364.83
8742,revolving,4849.46,10590.44,7719.95
8743,term,7768.31,,7768.31
8744,revolving,1783.28,3876.43,2829.85
8745,term,79865.07,,79865.07
8746,revolving,3029.12,8740.53,5884.83
8747,term,11205.31,,11205.31
8748,term,1240.87,,1240.87
8749,term,9297.5,,9297.5
8750,term,4528.88,,4528.88
8751,revolving,3459.76,9826.13,6642.94
8752,term,1889.2,,1889.2
8753,revolving,838.28,1916.45,1377.36
8754,revolving,8745.15,13462.11,11103.63
8755,revolving,10046.68,17119.49,13583.08
8756,term,569.47,,569.47
8757,revolving,1718.26,2982.85,2350.55
8758,revolving,1172.07,2093.57,1632.82
8759,term,7792.38,,7792.38
8760,revolving,8689.81,17846.53,13268.17
8761,term,13413.36,,13413.36
8762,term,18360.58,,18360.58
8763,term,4099.68,,4099.68
8764,revolving,26342.63,74732.94,50537.78
8765,term,15781.43,,15781.43
8766,term,3149.02,,3149.02
8767,term,13658.62,,13658.62
8768,term,1630.69,,1630.69
8769,revolving,702.72,1947.98,1325.35
8770,revolving,3036.7,8959.35,5998.02
8771,revolving,3991.42,6063.94,5027.68
8772,term,742.29,,742.29
8773,term,9994.19,,9994.19
8774,term,22699.92,,22699.92
8775,revolving,3048.08,6535.45,4791.76
8776,term,8628.66,,8628.66
8777,revolving,7971.5,14723.13,11347.31
8778,revolving,4232.71,12592.43,8412.57
8779,term,16675.24,,16675.24
8780,term,4191.54,,4191.54
8781,term,13901.19,,13901.19
8782,term,7531.2,,7531.2
8783,term,16993.3,,16993.3
8784,revolving,12374.81,19199.08,15786.94
8785,revolving,14303.06,24969.31,19636.19
8786,term,1880.23,,1880.23
8787,term,6287.36,,6287.36
8788,term,1385.84,,1385.84
8789,term,2424.14,,2424.14
8790,term,2014.61,,2014.61
8791,revolving,14477.92,32334.45,23406.18
8792,revolving,3184.49,9000.32,6092.4
8793,revolving,12816.98,23835.41,18326.2
8794,revolving,1569.29,3193.52,2381.4
8795,term,3836.38,,3836.38
8796,revolving,45647.36,70699.15,58173.26
8797,term,21690.81,,21690.81
8798,revolving,3581.8,6221.38,4901.59
8799,revolving,7360.25,20773.81,14067.03
8800,revolving,14811.34,22738.48,18774.91
8801,term,4338.19,,4338.19
8802,term,8655.83,,8655.83
8803,term,12969.81,,12969.81
8804,term,14999.61,,14999.61
8805,term,9445.34,,9445.34
8806,term,18326.89,,18326.89
8807,term,4376.89,,4376.89
8808,term,2497.76,,2497.76
8809,term,15386.06,,15386.06
8810,term,9520.36,,9520.36
8811,term,2959.9,,2959.9
8812,term,53871.25,,53871.25
8813,term,5913.83,,5913.83
8814,term,1156.74,,1156.74
8815,revolving,17820.62,26837.35,22328.98
8816,term,8984.22,,8984.22
8817,revolving,15403.79,33339.06,24371.42
8818,term,6311.53,,6311.53
8819,term,11838.13,,11838.13
8820,revolving,2663.93,4525.71,3594.82
8821,term,11766.38,,11766.38
8822,term,6571.04,,6571.04
8823,term,3147.0,,3147.0
8824,term,23892.61,,23892.61
8825,term,20575.1,,20575.1
8826,term,3996.14,,3996.14
8827,revolving,7011.38,21005.38,14008.38
8828,revolving,3527.64,7312.54,5420.09
8829,term,30027.18,,30027.18
8830,revolving,5941.51,13289.18,9615.35
8831,term,4603.17,,4603.17
8832,revolving,9558.89,23738.91,16648.9
8833,revolving,6473.69,15752.1,11112.9
8834,term,23936.76,,23936.76
8835,term,13382.89,,13382.89
8836,term,1333.96,,1333.96
8837,revolving,7858.29,15116.62,11487.46
8838,term,2663.64,,2663.64
8839,revolving,22899.92,42946.03,32922.98
8840,term,25017.92,,25017.92
8841,term,13003.06,,13003.06
8842,term,8522.61,,8522.61
8843,term,7768.13,,7768.13
8844,term,1809.37,,1809.37
8845,revolving,15380.84,43743.6,29562.22
8846,term,14277.25,,14277.25
8847,term,3887.51,,3887.51
8848,term,3408.19,,3408.19
8849,revolving,39527.95,83002.69,61265.32
8850,revolving,8648.11,22995.85,15821.98
8851,term,11771.93,,11771.93
8852,term,5675.29,,5675.29
8853,revolving,8521.01,21412.11,14966.56
8854,term,31226.92,,31226.92
8855,term,18418.66,,18418.66
8856,term,4485.07,,4485.07
8857,term,11297.78,,11297.78
8858,term,20899.58,,20899.58
8859,revolving,447.82,1253.55,850.68
8860,revolving,2961.36,5409.42,4185.39
8861,revolving,2393.07,5235.63,3814.35
8862,term,11285.36,,11285.36
8863,revolving,25831.21,58151.77,41991.49
8864,revolving,2266.92,4317.4,3292.16
8865,term,5108.22,,5108.22
8866,term,1309.59,,1309.59
8867,revolving,1964.79,5880.83,3922.81
8868,term,2656.73,,2656.73
8869,term,2126.15,,2126.15
8870,term,4221.91,,4221.91
8871,term,6082.57,,6082.57
8872,revolving,28160.43,47804.5,37982.46
8873,term,4551.94,,4551.94
8874,term,5084.28,,5084.28
8875,revolving,16808.51,27977.41,22392.96
8876,revolving,14290.42,36699.05,25494.74
8877,term,3076.16,,3076.16
8878,term,20477.04,,20477.04
8879,term,6451.26,,6451.26
8880,revolving,27116.33,48500.09,37808.21
8881,term,2021.81,,2021.81
8882,term,4750.15,,4750.15
