loan_id,loan_type,region,loan_purpose,origination_date,orig_credit_score,current_credit_score,original_balance,current_balance,credit_limit,interest_rate,days_past_due,watchlist_flag,default_flag,months_on_book,utilization,credit_score_change,stage
8029,term,South,auto,2021-02-21,737,725,16042.07,3392.19,,6.99,1,0,0,47.0,,-12,Stage 1
8030,revolving,East,personal,2024-11-08,675,671,11748.27,11174.85,33167.81,9.22,11,0,0,1.8,0.337,-4,Stage 1
8031,term,North,personal,2021-08-31,721,711,27366.11,9113.39,,10.04,5,0,0,40.6,,-10,Stage 1
8032,term,East,debt_consolidation,2023-02-14,681,656,20423.25,12196.94,,6.9,6,0,0,22.9,,-25,Stage 1
8033,term,South,personal,2022-11-17,696,681,36167.38,22297.63,,7.65,8,0,0,25.9,,-15,Stage 1
8034,term,East,home_improvement,2024-12-11,674,658,14481.67,14055.07,,7.45,11,0,0,0.7,,-16,Stage 1
8035,revolving,East,debt_consolidation,2024-11-16,693,702,5418.27,5230.15,14106.78,10.82,3,0,0,1.5,0.371,9,Stage 1
8036,term,East,auto,2024-11-13,740,729,18904.38,18147.2,,12.93,1,0,0,1.6,,-11,Stage 1
8037,term,West,home_improvement,2022-07-27,604,576,5317.91,647.56,,6.71,44,1,0,29.6,,-28,Stage 2
8038,revolving,South,debt_consolidation,2023-05-22,590,565,9834.13,5770.37,16616.61,13.14,33,0,0,19.7,0.347,-25,Stage 2
8039,term,South,personal,2022-12-01,705,700,28063.83,14201.72,,9.45,3,0,0,25.4,,-5,Stage 1
8040,revolving,South,home_improvement,2024-12-02,766,783,7993.33,7837.75,23165.0,8.43,0,0,0,1.0,0.338,17,Stage 1
8041,revolving,South,debt_consolidation,2022-06-03,781,777,5991.74,1390.93,3616.85,8.02,3,0,0,31.4,0.385,-4,Stage 1
8042,term,South,debt_consolidation,2024-04-27,606,579,21066.81,16142.38,,5.99,25,1,0,8.3,,-27,Stage 2
8043,term,North,auto,2022-08-18,655,625,28388.77,7457.61,,6.33,14,0,0,28.9,,-30,Stage 2
8044,revolving,North,debt_consolidation,2024-10-06,591,552,9345.75,8790.04,15082.78,5.88,43,1,0,2.9,0.583,-39,Stage 2
8045,term,North,auto,2021-10-10,646,627,7024.41,2809.96,,5.58,18,1,0,39.3,,-19,Stage 2
8046,term,East,personal,2024-03-26,747,732,10569.97,7919.07,,10.04,1,0,0,9.4,,-15,Stage 1
8047,revolving,East,debt_consolidation,2022-08-22,679,649,12005.76,2817.98,5809.8,15.15,4,0,0,28.8,0.485,-30,Stage 2
8048,term,South,debt_consolidation,2021-05-28,657,632,18305.98,6734.83,,6.6,15,1,0,43.8,,-25,Stage 2
8049,revolving,West,personal,2021-03-11,712,689,4841.24,484.12,1150.1,8.02,1,0,0,46.4,0.421,-23,Stage 1
8050,term,South,debt_consolidation,2024-10-25,632,610,4147.61,3949.28,,11.81,19,0,0,2.3,,-22,Stage 1
8051,term,North,debt_consolidation,2021-08-22,775,760,39689.31,16338.04,,5.84,1,0,0,40.9,,-15,Stage 1
8052,term,South,home_improvement,2022-11-10,680,661,17856.54,10478.95,,4.66,8,0,0,26.1,,-19,Stage 1
8053,revolving,East,auto,2022-09-28,655,642,23609.76,7636.38,15477.46,3.05,14,0,0,27.5,0.493,-13,Stage 1
8054,term,South,debt_consolidation,2022-04-12,715,703,26911.94,2691.19,,9.03,0,0,0,33.2,,-12,Stage 1
8055,revolving,North,debt_consolidation,2022-07-11,736,728,22334.77,6856.57,15960.99,6.95,0,1,0,30.2,0.43,-8,Stage 2
8056,term,South,auto,2023-06-13,775,761,6981.82,3085.41,,4.9,2,0,0,18.9,,-14,Stage 1
8057,term,East,home_improvement,2023-04-16,667,657,17415.42,9816.3,,6.83,17,0,1,20.9,,-10,Stage 1
8058,term,West,auto,2024-08-03,745,741,9971.61,8611.81,,11.44,1,0,0,5.0,,-4,Stage 1
8059,term,North,debt_consolidation,2022-09-10,686,671,1405.19,239.61,,7.55,6,0,0,28.1,,-15,Stage 1
8060,term,South,personal,2024-08-10,643,625,3267.68,3101.68,,11.32,16,0,0,4.8,,-18,Stage 1
8061,term,East,personal,2021-05-14,633,610,13360.83,6944.38,,10.12,14,0,0,44.3,,-23,Stage 1
8062,term,North,home_improvement,2021-01-08,614,595,29420.96,7991.05,,9.24,28,0,0,48.5,,-19,Stage 1
8063,revolving,North,home_improvement,2021-01-28,635,621,8746.93,2202.91,3515.82,8.74,20,1,0,47.8,0.627,-14,Stage 2
8064,term,East,debt_consolidation,2023-02-22,746,736,7024.47,3665.93,,10.79,1,0,0,22.6,,-10,Stage 1
8065,revolving,South,home_improvement,2024-08-26,722,708,5817.12,5320.68,8477.73,9.64,0,0,0,4.3,0.628,-14,Stage 1
8066,term,South,debt_consolidation,2022-06-25,605,575,13279.29,2393.0,,9.35,27,0,0,30.7,,-30,Stage 2
8067,term,South,personal,2022-09-19,575,539,16125.21,6674.46,,3.0,54,0,0,27.8,,-36,Stage 2
8068,term,North,home_improvement,2023-11-24,613,580,7627.52,6033.43,,7.83,38,0,0,13.5,,-33,Stage 2
8069,term,West,debt_consolidation,2021-01-07,633,611,20632.37,6232.96,,4.11,21,0,0,48.5,,-22,Stage 1
8070,term,North,auto,2021-02-09,661,640,23160.66,5782.05,,5.52,23,0,0,47.4,,-21,Stage 1
8071,term,South,home_improvement,2024-09-15,750,744,12049.17,11493.19,,11.78,0,0,0,3.6,,-6,Stage 1
8072,term,North,debt_consolidation,2023-06-28,647,632,24042.26,14231.52,,8.28,18,0,0,18.4,,-15,Stage 1
8073,revolving,West,debt_consolidation,2021-03-03,780,781,8064.48,2482.14,6868.84,13.71,3,0,0,46.7,0.361,1,Stage 1
8074,term,North,auto,2024-01-15,579,564,10094.03,6858.38,,10.92,28,1,1,11.7,,-15,Stage 2
8075,revolving,East,personal,2024-02-14,659,642,29470.67,20202.02,40874.34,6.69,22,0,0,10.7,0.494,-17,Stage 1
8076,term,South,auto,2024-08-13,727,716,14877.65,13633.34,,7.51,4,0,0,4.7,,-11,Stage 1
8077,term,South,debt_consolidation,2022-01-14,730,723,16407.91,1640.79,,10.68,1,0,0,36.1,,-7,Stage 1
8078,term,South,auto,2021-11-18,659,648,3916.54,391.65,,10.38,9,0,0,38.0,,-11,Stage 1
8079,term,North,auto,2023-01-03,740,754,22894.26,11579.95,,11.63,3,0,0,24.3,,14,Stage 1
8080,term,North,debt_consolidation,2024-11-19,728,723,22879.75,22432.73,,3.0,2,0,0,1.4,,-5,Stage 1
8081,term,North,personal,2024-10-12,639,621,20605.49,19401.3,,4.03,21,0,0,2.7,,-18,Stage 1
8082,term,South,auto,2023-04-19,698,696,2470.31,1163.49,,6.93,6,0,0,20.8,,-2,Stage 1
8083,term,North,auto,2022-02-23,722,708,6245.36,3533.57,,10.74,3,0,0,34.8,,-14,Stage 1
8084,term,South,home_improvement,2024-09-21,643,622,10609.22,9573.36,,11.13,21,0,0,3.4,,-21,Stage 1
8085,term,North,home_improvement,2021-01-20,781,783,38983.66,3898.37,,3.0,4,0,0,48.1,,2,Stage 1
8086,term,South,debt_consolidation,2022-02-16,629,599,6071.91,607.19,,6.11,17,0,0,35.0,,-30,Stage 2
8087,revolving,East,debt_consolidation,2022-07-03,688,661,17492.73,6121.71,16315.32,10.42,10,1,0,30.4,0.375,-27,Stage 2
8088,revolving,North,debt_consolidation,2024-07-06,605,586,21689.23,19764.3,32507.1,5.68,34,1,0,6.0,0.608,-19,Stage 2
8089,term,South,home_improvement,2022-08-28,686,662,16163.45,11266.8,,9.6,8,0,0,28.6,,-24,Stage 1
8090,revolving,East,debt_consolidation,2021-12-23,615,601,16936.97,4870.16,12967.57,10.16,30,0,0,36.8,0.376,-14,Stage 2
8091,revolving,East,auto,2021-07-20,662,641,15606.16,7994.14,16425.04,7.3,9,0,0,42.0,0.487,-21,Stage 1
8092,term,West,auto,2024-12-05,584,555,3674.31,3624.05,,9.02,47,0,0,0.9,,-29,Stage 2
8093,term,North,personal,2024-08-04,727,701,1786.87,1613.12,,8.4,1,0,0,5.0,,-26,Stage 1
8094,revolving,South,debt_consolidation,2023-12-08,701,693,10469.87,7696.07,12228.28,10.34,4,0,0,13.0,0.629,-8,Stage 1
8095,term,West,auto,2023-02-04,745,744,14651.68,7798.16,,8.14,2,0,0,23.2,,-1,Stage 1
8096,revolving,North,auto,2024-10-25,659,647,7199.54,6865.18,10446.21,3.36,14,0,0,2.3,0.657,-12,Stage 1
8097,term,East,personal,2021-08-19,748,750,26975.0,9380.35,,10.53,0,0,0,41.0,,2,Stage 1
8098,term,North,auto,2024-01-24,682,650,16333.87,12148.62,,8.77,13,0,0,11.4,,-32,Stage 2
8099,term,South,personal,2021-10-30,686,659,16916.98,5675.2,,10.51,5,0,0,38.6,,-27,Stage 1
8100,term,East,personal,2024-05-26,806,795,13506.67,11568.9,,6.32,9,0,0,7.3,,-11,Stage 1
8101,revolving,West,home_improvement,2022-01-22,650,627,3334.98,1406.75,2744.26,8.06,15,0,0,35.8,0.513,-23,Stage 1
8102,revolving,North,auto,2022-12-16,753,739,20649.15,14237.19,37986.62,7.34,0,0,0,24.9,0.375,-14,Stage 1
8103,term,North,home_improvement,2023-07-14,708,700,17125.08,13234.18,,11.58,1,0,0,17.9,,-8,Stage 1
8104,term,West,auto,2024-01-20,645,625,5971.9,4189.08,,10.88,17,0,0,11.6,,-20,Stage 1
8105,revolving,North,home_improvement,2021-02-27,601,580,7039.04,703.9,1725.05,13.39,37,0,0,46.8,0.408,-21,Stage 2
8106,term,North,personal,2022-03-10,618,600,18268.43,11753.06,,8.53,24,0,0,34.3,,-18,Stage 1
8107,term,North,personal,2022-06-06,747,721,9389.33,1598.95,,5.12,1,0,0,31.3,,-26,Stage 1
8108,term,East,personal,2023-02-07,784,792,6697.94,5143.86,,5.75,6,0,0,23.1,,8,Stage 1
8109,revolving,East,personal,2023-04-09,685,667,6571.41,4805.96,8672.33,11.62,5,0,0,21.1,0.554,-18,Stage 1
8110,revolving,South,auto,2022-04-28,688,683,23342.81,14444.11,36658.34,12.85,7,0,0,32.6,0.394,-5,Stage 1
8111,term,North,debt_consolidation,2022-01-02,726,702,54908.26,19947.23,,4.91,4,0,0,36.5,,-24,Stage 1
8112,term,South,auto,2023-06-08,684,675,11020.6,8240.31,,7.38,8,0,0,19.1,,-9,Stage 1
8113,revolving,East,home_improvement,2024-12-01,745,740,12158.38,11958.84,19372.14,5.54,1,0,0,1.0,0.617,-5,Stage 1
8114,term,North,auto,2024-09-16,697,700,12938.65,12304.35,,14.87,3,0,0,3.6,,3,Stage 1
8115,term,South,auto,2024-06-12,688,676,20629.02,16996.86,,10.04,5,0,0,6.8,,-12,Stage 1
8116,term,North,home_improvement,2023-06-02,638,627,2706.17,2049.37,,6.25,20,0,0,19.3,,-11,Stage 1
8117,revolving,North,personal,2022-02-15,623,584,10869.72,6338.15,12958.36,6.09,24,0,1,35.0,0.489,-39,Stage 2
8118,term,West,home_improvement,2021-07-02,490,450,1947.21,688.36,,13.24,102,1,1,42.6,,-40,Stage 3
8119,term,South,home_improvement,2024-08-03,754,741,7815.61,7155.47,,10.81,0,0,0,5.0,,-13,Stage 1
8120,term,East,debt_consolidation,2024-02-21,671,651,13045.75,10679.04,,8.98,15,0,0,10.5,,-20,Stage 1
8121,term,South,debt_consolidation,2021-06-07,655,636,47498.59,25647.63,,7.6,17,0,1,43.5,,-19,Stage 1
8122,term,South,personal,2024-09-08,562,524,12793.67,11915.14,,7.67,53,1,0,3.8,,-38,Stage 2
8123,term,South,home_improvement,2021-01-13,641,627,6434.97,1683.21,,4.72,19,0,0,48.3,,-14,Stage 1
8124,term,West,home_improvement,2022-07-20,633,621,7361.16,2722.82,,6.76,18,0,0,29.9,,-12,Stage 1
8125,term,North,home_improvement,2023-05-22,632,601,8431.91,6062.42,,7.51,20,0,1,19.7,,-31,Stage 2
8126,term,East,auto,2022-07-09,699,689,20656.8,4921.42,,8.48,6,0,0,30.2,,-10,Stage 1
8127,term,West,debt_consolidation,2022-11-09,687,654,1000.0,359.55,,8.64,6,0,0,26.1,,-33,Stage 2
8128,revolving,East,debt_consolidation,2023-05-13,598,582,12614.35,9668.95,19195.96,11.76,35,0,1,20.0,0.504,-16,Stage 2
8129,revolving,West,personal,2022-09-10,602,578,45675.22,25914.59,50941.6,6.7,23,0,0,28.1,0.509,-24,Stage 1
8130,term,North,debt_consolidation,2021-07-23,602,576,12671.0,3190.42,,13.1,26,0,1,41.9,,-26,Stage 1
8131,revolving,East,debt_consolidation,2023-08-15,788,804,1000.0,767.7,2054.45,8.53,5,0,0,16.8,0.374,16,Stage 1
8132,term,South,personal,2021-10-29,769,769,4287.84,1218.96,,9.97,1,0,0,38.7,,0,Stage 1
8133,revolving,West,home_improvement,2023-12-03,628,634,6576.46,4372.56,11703.94,12.04,25,0,1,13.2,0.374,6,Stage 1
8134,term,East,auto,2023-03-06,561,519,5322.6,4110.33,,10.52,51,0,0,22.2,,-42,Stage 2
8135,term,North,personal,2022-08-20,687,663,28657.11,19287.46,,11.15,4,0,0,28.8,,-24,Stage 1
8136,term,East,debt_consolidation,2022-12-30,682,676,7840.61,2766.48,,7.14,7,1,0,24.4,,-6,Stage 2
8137,term,West,personal,2022-05-21,699,684,9485.74,2841.98,,8.44,5,0,0,31.9,,-15,Stage 1
8138,revolving,North,debt_consolidation,2022-10-01,724,726,8410.72,4868.74,11249.46,11.12,1,1,0,27.4,0.433,2,Stage 2
8139,term,South,home_improvement,2021-07-10,707,686,10902.6,1090.26,,11.19,2,0,0,42.4,,-21,Stage 1
8140,term,West,home_improvement,2023-06-18,613,601,14560.7,8802.11,,9.47,23,0,0,18.8,,-12,Stage 1
8141,term,West,home_improvement,2021-03-01,697,684,7028.32,702.83,,11.1,7,0,0,46.7,,-13,Stage 1
8142,revolving,North,debt_consolidation,2024-11-03,731,723,19433.69,18368.21,32507.01,6.49,3,0,0,2.0,0.565,-8,Stage 1
8143,term,West,personal,2024-12-23,636,603,16826.93,16531.39,,10.96,27,0,0,0.3,,-33,Stage 2
8144,term,East,debt_consolidation,2021-03-03,697,696,35361.89,16331.93,,11.73,8,0,0,46.7,,-1,Stage 1
8145,revolving,South,home_improvement,2021-10-29,646,631,22787.34,2278.73,4329.89,8.98,17,0,0,38.7,0.526,-15,Stage 1
8146,term,East,home_improvement,2022-09-30,799,806,18994.2,10768.16,,9.5,4,0,0,27.5,,7,Stage 1
8147,term,North,home_improvement,2023-09-26,600,561,4380.0,2802.74,,3.0,42,0,0,15.4,,-39,Stage 2
8148,revolving,West,debt_consolidation,2021-06-21,749,741,16888.0,7957.48,18996.29,13.13,3,0,0,43.0,0.419,-8,Stage 1
8149,term,South,auto,2021-03-04,579,550,12455.96,2576.21,,10.02,49,0,0,46.6,,-29,Stage 2
8150,term,North,home_improvement,2023-02-11,787,773,8278.18,5324.27,,10.73,3,0,0,23.0,,-14,Stage 1
8151,term,East,personal,2021-01-16,611,594,7035.46,703.55,,9.98,26,0,0,48.2,,-17,Stage 1
8152,revolving,West,home_improvement,2022-11-22,691,687,10527.56,7270.64,20253.08,10.37,4,0,0,25.7,0.359,-4,Stage 1
8153,term,West,debt_consolidation,2023-04-22,582,540,28898.53,22706.86,,10.15,50,0,1,20.7,,-42,Stage 2
8154,revolving,North,personal,2024-01-30,599,573,20801.54,15675.07,32419.25,13.42,36,0,1,11.2,0.484,-26,Stage 2
8155,revolving,East,debt_consolidation,2024-04-14,733,734,41304.19,34400.82,91227.88,16.42,2,0,0,8.7,0.377,1,Stage 1
8156,term,West,auto,2024-05-01,741,752,10449.8,8769.97,,12.26,1,0,0,8.2,,11,Stage 1
8157,revolving,East,auto,2023-06-18,694,689,13004.04,8485.39,15076.0,12.74,5,0,0,18.8,0.563,-5,Stage 1
8158,term,South,debt_consolidation,2024-07-20,724,705,7373.38,6946.92,,7.65,0,0,0,5.5,,-19,Stage 1
8159,term,West,home_improvement,2023-07-22,742,726,19603.72,14418.49,,8.34,1,0,0,17.6,,-16,Stage 1
8160,revolving,South,personal,2021-06-24,638,620,7870.99,787.1,1623.56,10.09,24,0,0,42.9,0.485,-18,Stage 1
8161,revolving,West,home_improvement,2024-06-11,596,577,4599.55,3832.34,7888.93,10.61,39,0,0,6.8,0.486,-19,Stage 2
8162,term,North,debt_consolidation,2024-05-24,679,664,2661.25,2164.74,,10.12,12,0,0,7.4,,-15,Stage 1
8163,term,West,debt_consolidation,2022-02-21,645,621,36091.57,3609.16,,6.11,22,0,0,34.8,,-24,Stage 1
8164,term,West,home_improvement,2022-03-27,703,699,17512.46,7367.02,,7.74,3,0,0,33.7,,-4,Stage 1
8165,term,East,personal,2023-04-16,712,712,2927.67,1957.82,,7.9,4,0,0,20.9,,0,Stage 1
8166,term,East,personal,2021-10-07,639,616,11390.18,1139.02,,10.39,26,0,0,39.4,,-23,Stage 1
8167,term,South,personal,2021-09-01,722,713,20899.2,2089.92,,8.04,2,0,0,40.6,,-9,Stage 1
8168,term,South,personal,2022-11-06,719,716,24776.22,6873.53,,8.39,2,0,0,26.2,,-3,Stage 1
8169,term,South,personal,2021-05-26,723,710,5146.96,514.7,,8.21,1,0,0,43.9,,-13,Stage 1
8170,term,West,auto,2023-12-27,655,646,9817.08,8429.2,,10.88,11,0,0,12.4,,-9,Stage 1
8171,revolving,West,auto,2021-04-13,726,713,19099.7,6528.61,12077.83,12.6,5,0,0,45.3,0.541,-13,Stage 1
8172,revolving,South,debt_consolidation,2021-11-06,711,710,18078.89,1807.89,3234.38,6.6,6,0,0,38.4,0.559,-1,Stage 1
8173,term,North,auto,2021-04-27,718,701,10480.76,1048.08,,11.29,2,0,0,44.8,,-17,Stage 1
8174,term,North,personal,2023-02-02,780,802,19864.11,10962.37,,6.28,2,0,0,23.3,,22,Stage 1
8175,term,West,personal,2024-09-06,699,686,28790.26,26168.24,,10.95,8,1,1,3.9,,-13,Stage 2
8176,term,North,personal,2024-12-29,643,630,22251.03,21628.77,,5.2,20,0,0,0.1,,-13,Stage 1
8177,term,North,debt_consolidation,2024-10-25,613,602,16116.5,15230.53,,13.14,26,0,0,2.3,,-11,Stage 1
8178,revolving,South,debt_consolidation,2023-01-08,747,740,5276.07,2906.84,5508.2,8.18,0,0,1,24.1,0.528,-7,Stage 1
8179,term,North,home_improvement,2021-07-06,701,692,8402.59,840.26,,9.65,4,0,0,42.5,,-9,Stage 1
8180,term,North,auto,2023-02-24,780,780,13146.79,5974.22,,9.34,0,0,0,22.6,,0,Stage 1
8181,term,West,auto,2022-12-08,558,548,7587.16,2627.11,,13.08,60,0,0,25.2,,-10,Stage 2
8182,term,West,home_improvement,2023-05-26,734,744,12931.85,9617.01,,7.02,2,0,0,19.5,,10,Stage 1
8183,term,West,home_improvement,2023-03-07,664,640,18956.29,9377.49,,8.84,14,0,0,22.2,,-24,Stage 1
8184,revolving,North,auto,2022-04-18,658,630,22390.67,2778.23,7701.39,9.47,15,1,0,33.0,0.361,-28,Stage 2
8185,term,South,personal,2022-07-10,634,619,5797.51,1849.69,,11.92,29,1,0,30.2,,-15,Stage 2
8186,term,East,auto,2022-11-13,733,727,32668.47,22786.85,,6.72,1,0,0,26.0,,-6,Stage 1
8187,term,West,personal,2021-04-04,716,722,9887.46,4731.87,,3.0,0,0,0,45.6,,6,Stage 1
8188,revolving,West,debt_consolidation,2023-01-06,611,591,2793.21,1649.02,4694.69,5.56,33,0,1,24.2,0.351,-20,Stage 2
8189,term,West,auto,2023-03-01,689,676,5033.02,2599.49,,11.17,6,0,0,22.4,,-13,Stage 1
8190,term,South,auto,2021-02-07,722,704,8138.11,813.81,,9.23,0,0,0,47.5,,-18,Stage 1
8191,revolving,East,debt_consolidation,2023-02-21,690,672,31314.62,13598.02,22857.06,8.79,12,0,0,22.7,0.595,-18,Stage 1
8192,term,East,debt_consolidation,2022-04-27,746,733,15400.81,10087.47,,6.46,3,0,0,32.7,,-13,Stage 1
8193,term,West,debt_consolidation,2021-04-21,662,641,36214.52,10572.02,,9.21,9,0,0,45.0,,-21,Stage 1
8194,term,North,debt_consolidation,2022-02-14,544,508,12756.61,1275.66,,10.53,63,0,1,35.1,,-36,Stage 2
8195,term,West,debt_consolidation,2024-04-06,691,674,9443.06,7889.62,,8.64,3,0,0,9.0,,-17,Stage 1
8196,term,West,home_improvement,2022-02-01,690,677,33345.88,20944.09,,12.89,4,0,0,35.5,,-13,Stage 1
8197,term,North,home_improvement,2024-02-25,698,691,12370.14,9106.87,,11.53,3,0,0,10.4,,-7,Stage 1
8198,term,North,debt_consolidation,2021-02-11,746,750,21200.57,2120.06,,8.6,2,0,0,47.3,,4,Stage 1
8199,term,West,debt_consolidation,2021-02-10,562,539,10153.43,4023.1,,11.07,55,0,0,47.4,,-23,Stage 2
8200,term,South,debt_consolidation,2022-02-03,665,634,14084.44,4228.18,,9.21,7,0,0,35.4,,-31,Stage 2
8201,term,South,debt_consolidation,2021-07-01,624,590,15321.16,8110.34,,9.92,28,0,0,42.7,,-34,Stage 2
8202,term,North,personal,2024-04-19,607,579,9978.41,7576.41,,8.31,34,1,0,8.6,,-28,Stage 2
8203,revolving,West,personal,2023-01-14,675,648,21051.48,13636.24,38504.92,9.54,6,0,0,23.9,0.354,-27,Stage 1
8204,term,South,debt_consolidation,2022-12-19,722,717,26177.64,8843.52,,4.54,1,0,0,24.8,,-5,Stage 1
8205,term,West,debt_consolidation,2022-04-09,698,685,27492.56,4501.02,,6.61,6,0,0,33.3,,-13,Stage 1
8206,term,West,auto,2023-12-10,638,619,9763.2,7314.4,,12.54,22,0,0,12.9,,-19,Stage 1
8207,term,West,debt_consolidation,2024-12-02,671,668,9638.65,9510.77,,8.04,11,0,0,1.0,,-3,Stage 1
8208,term,South,debt_consolidation,2024-11-25,735,724,37717.18,36422.02,,5.84,0,0,0,1.2,,-11,Stage 1
8209,term,East,home_improvement,2024-03-15,720,699,11737.39,10111.71,,13.97,6,0,0,9.7,,-21,Stage 1
8210,term,West,personal,2021-10-25,646,625,6296.73,2963.28,,8.11,20,0,0,38.8,,-21,Stage 1
8211,term,South,debt_consolidation,2021-05-25,642,601,1729.08,636.74,,10.61,17,0,0,43.9,,-41,Stage 2
8212,revolving,East,personal,2021-01-16,577,547,8680.04,2055.68,4275.6,7.47,45,1,1,48.2,0.481,-30,Stage 2
8213,term,North,personal,2024-01-14,654,611,14604.98,11547.86,,11.77,23,0,0,11.8,,-43,Stage 2
8214,term,South,auto,2024-05-24,575,547,3091.13,2409.15,,9.01,41,0,0,7.4,,-28,Stage 2
8215,term,East,personal,2023-12-12,804,817,24472.64,17147.35,,3.97,8,0,0,12.9,,13,Stage 1
8216,term,South,personal,2021-04-17,628,612,30457.14,14432.01,,15.22,20,0,0,45.2,,-16,Stage 1
8217,term,East,debt_consolidation,2021-08-07,746,743,12018.97,6266.12,,7.25,0,0,0,41.4,,-3,Stage 1
8218,term,East,home_improvement,2023-07-24,789,794,15522.83,12465.21,,8.05,1,0,0,17.6,,5,Stage 1
8219,term,South,debt_consolidation,2021-12-03,692,671,4953.86,1370.69,,5.37,7,0,0,37.5,,-21,Stage 1
8220,revolving,North,debt_consolidation,2023-07-10,673,637,2647.08,1790.96,4880.62,3.61,5,0,0,18.0,0.367,-36,Stage 2
8221,revolving,West,home_improvement,2022-01-06,600,562,24401.34,2440.13,6825.92,12.29,28,0,0,36.4,0.357,-38,Stage 2
8222,term,East,home_improvement,2023-09-25,649,636,3709.9,2692.94,,9.62,11,0,0,15.5,,-13,Stage 1
8223,term,West,auto,2023-03-21,776,784,7692.26,4569.97,,3.19,1,0,0,21.7,,8,Stage 1
8224,revolving,North,home_improvement,2021-09-11,701,702,5949.21,594.92,942.38,7.87,3,0,0,40.3,0.631,1,Stage 1
8225,term,West,debt_consolidation,2024-11-29,681,653,12643.75,12284.24,,10.13,7,0,0,1.1,,-28,Stage 1
8226,term,West,home_improvement,2022-08-03,758,766,18045.96,4142.74,,10.81,0,0,0,29.4,,8,Stage 1
8227,term,South,home_improvement,2022-09-28,721,699,12449.09,4010.71,,6.34,2,0,0,27.5,,-22,Stage 1
8228,term,South,home_improvement,2023-11-20,671,659,23835.16,17411.33,,7.46,16,0,0,13.6,,-12,Stage 1
8229,term,North,personal,2021-07-04,692,685,4848.69,484.87,,6.97,10,0,0,42.6,,-7,Stage 1
8230,term,South,auto,2024-08-05,633,605,19358.42,17591.34,,7.87,23,0,0,5.0,,-28,Stage 1
8231,term,East,personal,2024-10-14,646,635,3724.99,3540.33,,9.68,19,0,0,2.6,,-11,Stage 1
8232,term,North,personal,2022-04-19,667,629,4959.18,536.12,,11.44,13,0,0,32.9,,-38,Stage 2
8233,revolving,South,auto,2023-09-12,713,693,16190.77,11865.47,23771.95,9.7,5,0,0,15.9,0.499,-20,Stage 1
8234,term,South,personal,2024-11-24,605,572,26878.13,26270.83,,9.8,26,0,0,1.3,,-33,Stage 2
8235,term,North,home_improvement,2023-09-11,684,676,65369.83,50411.33,,8.42,6,0,0,15.9,,-8,Stage 1
8236,term,East,auto,2024-03-02,656,644,44876.91,40153.4,,5.48,17,0,1,10.2,,-12,Stage 1
8237,revolving,North,personal,2022-05-17,625,605,28801.42,6060.95,13987.8,8.56,22,0,0,32.0,0.433,-20,Stage 1
8238,revolving,South,debt_consolidation,2023-05-24,656,640,23667.4,18773.59,39849.36,7.72,15,0,1,19.6,0.471,-16,Stage 1
8239,term,South,personal,2024-01-06,540,519,13838.86,10422.34,,6.94,75,1,1,12.0,,-21,Stage 2
8240,term,North,debt_consolidation,2021-12-16,634,609,18112.9,1811.29,,9.05,19,0,0,37.1,,-25,Stage 1
8241,revolving,East,home_improvement,2021-03-01,614,586,14116.83,1411.68,3745.11,4.31,38,0,0,46.7,0.377,-28,Stage 2
8242,term,East,debt_consolidation,2023-05-29,663,644,33431.26,26542.03,,7.61,10,0,0,19.4,,-19,Stage 1
8243,term,West,personal,2022-04-10,543,500,20204.61,4199.25,,6.93,57,0,0,33.2,,-43,Stage 2
8244,term,East,personal,2021-11-07,691,684,9406.67,940.67,,6.48,5,0,0,38.4,,-7,Stage 1
8245,term,North,personal,2024-01-20,734,714,4975.3,4023.39,,10.74,2,0,0,11.6,,-20,Stage 1
8246,term,East,auto,2023-07-20,672,654,4856.83,3913.59,,9.37,12,0,0,17.7,,-18,Stage 1
8247,term,East,auto,2023-08-23,709,707,4971.86,3649.36,,10.41,3,0,0,16.6,,-2,Stage 1
8248,term,West,personal,2024-08-14,649,627,5499.69,5225.67,,10.28,20,0,0,4.7,,-22,Stage 1
8249,revolving,East,personal,2024-09-10,586,548,2679.19,2511.85,6159.77,6.04,42,0,0,3.8,0.408,-38,Stage 2
8250,revolving,West,home_improvement,2021-10-07,680,669,9106.38,910.64,1740.02,12.28,6,0,0,39.4,0.523,-11,Stage 1
8251,revolving,West,auto,2022-12-12,720,718,14728.17,4323.0,9848.96,7.57,2,0,0,25.0,0.439,-2,Stage 1
8252,revolving,East,auto,2023-08-25,600,579,8133.34,5678.2,15414.51,12.39,30,1,0,16.5,0.368,-21,Stage 2
8253,term,South,auto,2024-02-16,652,639,19927.02,13909.69,,7.85,20,0,0,10.7,,-13,Stage 1
8254,term,North,debt_consolidation,2022-11-26,665,641,27097.57,8271.19,,5.18,15,0,0,25.6,,-24,Stage 1
