loan_id,default_flag,orig_credit_score,current_credit_score,credit_score_change,original_balance,current_balance,balance_to_original_ratio,interest_rate,months_on_book,days_past_due,watchlist_flag,high_utilization_flag,score_deteriorated_flag,loan_type_term,region_North,region_South,region_West,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_personal,credit_score_band_Fair,credit_score_band_Good,credit_score_band_Very Good,credit_score_band_Excellent,dpd_bucket_1-30,dpd_bucket_31-60,dpd_bucket_61-90,dpd_bucket_90+
7206,0,710,715,5,12203.9,9237.98,0.757,11.96,10.5,6,0,0,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7207,0,761,760,-1,11005.75,4185.41,0.38,6.62,21.2,2,0,0,0,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False
7208,0,623,604,-19,10175.2,9126.07,0.897,9.53,8.7,9,0,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7209,0,763,730,-33,14180.56,13607.97,0.96,8.23,2.3,0,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
7210,0,556,500,-56,31826.97,7469.36,0.235,11.49,47.2,20,0,0,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7211,0,558,522,-36,11350.77,1135.08,0.1,8.87,36.7,16,1,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
7212,0,592,560,-32,3196.03,2952.66,0.924,9.16,5.6,17,0,0,1,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
7213,0,708,656,-52,24055.43,23519.6,0.978,9.28,2.0,4,0,0,1,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7214,0,589,543,-46,16196.47,1619.65,0.1,10.09,38.7,18,0,0,1,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
7215,0,641,620,-21,42678.25,4267.82,0.1,9.03,42.3,11,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
7216,0,654,604,-50,12225.76,10366.98,0.848,12.78,12.0,10,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7217,0,724,713,-11,14322.29,12587.34,0.879,4.0,7.1,6,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7218,0,756,730,-26,11582.2,9636.02,0.832,11.67,14.8,2,0,0,0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
7219,0,734,712,-22,25333.28,21619.65,0.853,10.28,9.1,5,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
7220,0,594,550,-44,21606.27,8030.43,0.372,9.77,26.1,16,1,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
7221,0,690,674,-16,15019.93,4707.87,0.313,8.27,29.2,8,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
7222,0,657,642,-15,21296.79,14095.12,0.662,14.4,19.0,13,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7223,0,670,641,-29,3873.62,3221.22,0.832,8.99,14.9,6,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7224,1,676,658,-18,6836.34,3102.63,0.454,12.79,29.8,12,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7225,0,652,618,-34,15690.89,12445.02,0.793,14.76,7.8,8,0,0,1,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
7226,0,636,637,1,10303.46,9625.37,0.934,6.88,5.0,14,1,0,0,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
7227,0,653,615,-38,9268.97,3727.91,0.402,8.58,30.8,12,0,0,1,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
7228,0,638,610,-28,20818.51,9295.82,0.447,4.33,26.8,17,0,0,0,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
7229,0,740,732,-8,14542.0,6932.16,0.477,5.77,32.2,8,0,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7230,0,676,662,-14,37818.14,18389.03,0.486,10.82,22.6,9,0,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7231,0,740,693,-47,6922.84,6202.56,0.896,8.65,4.8,1,0,0,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
7232,0,745,722,-23,15352.08,5809.62,0.378,7.3,44.6,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7233,0,763,747,-16,17013.29,8252.79,0.485,16.32,21.3,0,0,0,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
7234,0,604,556,-48,23858.44,11333.06,0.475,8.21,37.9,18,0,0,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
7235,0,695,661,-34,20299.84,12206.78,0.601,5.11,22.5,6,0,0,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7236,0,605,593,-12,15231.35,10319.88,0.678,6.26,21.7,13,0,0,0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False
7237,0,790,759,-31,18546.82,1854.68,0.1,9.52,40.2,1,0,0,1,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
7238,0,715,670,-45,2212.88,2168.9,0.98,10.02,1.9,6,0,0,1,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7239,0,651,653,2,19425.08,17475.23,0.9,6.85,4.8,8,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7240,0,661,641,-20,2907.36,2850.95,0.981,6.63,0.9,11,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7241,0,730,697,-33,43579.18,40367.0,0.926,6.84,3.7,5,1,0,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
7242,0,657,649,-8,14627.77,13311.19,0.91,13.64,5.5,7,0,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7243,0,598,562,-36,8523.02,7348.55,0.862,13.15,5.6,14,0,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
7244,0,706,685,-21,23393.34,19948.91,0.853,8.93,12.6,3,0,0,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7245,0,753,722,-31,5835.5,583.55,0.1,10.0,42.5,1,0,0,1,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
7246,0,675,688,13,5803.67,580.37,0.1,9.42,44.4,10,0,0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7247,0,725,725,0,9776.41,2356.07,0.241,7.4,37.2,4,1,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
7248,0,644,601,-43,15961.3,6264.87,0.393,11.24,34.1,12,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7249,0,687,658,-29,7987.16,1940.59,0.243,4.01,41.3,8,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7250,0,685,660,-25,13062.91,5068.72,0.388,10.13,41.3,11,0,0,0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
7251,0,658,613,-45,11389.32,3103.3,0.272,12.32,34.6,11,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7252,0,623,581,-42,5048.24,4943.04,0.979,6.47,1.5,8,0,0,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
7253,0,636,601,-35,30357.89,20829.67,0.686,7.71,12.7,12,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7254,0,638,614,-24,2547.73,2415.32,0.948,3.0,5.0,13,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7255,1,652,605,-47,16554.96,7839.52,0.474,6.34,27.8,11,0,0,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7256,0,671,627,-44,33275.88,17592.91,0.529,14.25,32.5,8,0,0,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7257,0,688,649,-39,13035.46,4936.14,0.379,3.21,27.5,3,0,0,1,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
7258,0,688,675,-13,17736.83,6710.16,0.378,6.54,22.0,7,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7259,0,673,628,-45,20029.22,4730.35,0.236,13.34,45.7,9,1,0,1,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
7260,0,680,667,-13,32902.52,29426.58,0.894,8.31,10.0,4,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7261,0,628,554,-74,9496.16,8618.48,0.908,6.97,3.6,8,0,0,1,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
7262,1,691,663,-28,14022.05,7670.51,0.547,9.44,19.9,9,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7263,0,586,513,-73,2785.74,1889.77,0.678,7.13,14.8,16,0,0,1,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
7264,1,619,584,-35,21119.41,6230.46,0.295,6.99,36.9,8,0,0,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7265,0,617,592,-25,26292.61,25963.44,0.987,9.62,0.8,14,0,0,0,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
7266,0,645,612,-33,9585.97,1224.17,0.128,7.59,40.1,13,1,0,1,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False
7267,0,697,676,-21,12774.93,1277.49,0.1,9.82,43.8,8,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7268,1,690,656,-34,13634.66,13088.89,0.96,14.66,3.8,11,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7269,0,696,678,-18,32135.59,17245.42,0.537,11.39,19.8,6,0,0,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
7270,0,728,713,-15,9286.71,6655.42,0.717,9.89,26.2,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7271,0,690,654,-36,4844.21,4607.18,0.951,8.19,4.6,10,0,0,1,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7272,0,619,600,-19,10522.9,1052.29,0.1,4.37,33.2,12,0,0,0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
7273,0,681,656,-25,23510.72,2655.36,0.113,12.66,45.1,9,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
7274,0,624,593,-31,7303.73,4472.66,0.612,7.98,21.5,20,0,0,1,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
7275,0,659,636,-23,5063.09,2579.89,0.51,6.11,25.7,8,0,0,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
7276,0,703,686,-17,15697.85,4121.67,0.263,4.58,26.6,7,0,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
7277,0,669,643,-26,5299.76,2838.17,0.536,9.28,45.9,3,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
7278,0,718,705,-13,13192.67,11548.16,0.875,9.36,7.8,7,0,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
7279,0,680,675,-5,12187.9,7940.9,0.652,7.05,19.2,9,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7280,0,589,549,-40,15757.88,4949.49,0.314,11.44,30.8,13,0,0,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
7281,0,656,612,-44,15778.58,10464.66,0.663,9.85,20.7,8,0,0,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7282,0,718,713,-5,19028.25,15441.95,0.812,5.94,6.4,3,0,0,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7283,0,707,676,-31,27069.19,25602.48,0.946,4.12,3.7,3,0,0,1,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7284,0,615,596,-19,4566.14,2997.01,0.656,8.48,27.2,16,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
7285,0,652,646,-6,5466.5,3402.75,0.622,7.43,14.6,12,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7286,0,692,680,-12,10239.32,1023.93,0.1,10.22,40.3,7,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7287,0,648,617,-31,20583.44,13583.44,0.66,11.5,15.4,15,0,0,1,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
7288,0,659,621,-38,13110.67,9168.64,0.699,12.52,15.2,5,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7289,0,694,690,-4,14605.44,10903.15,0.747,5.91,13.9,6,0,0,0,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7290,0,789,784,-5,3610.35,688.8,0.191,7.61,41.1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7291,0,698,666,-32,8292.69,7365.7,0.888,7.07,8.7,6,0,0,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7292,0,721,727,6,29781.87,19908.44,0.668,5.44,26.9,6,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
7293,0,626,571,-55,24813.88,10040.1,0.405,11.64,24.4,6,0,0,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7294,0,605,564,-41,2737.1,304.27,0.111,8.72,30.1,15,0,0,1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
7295,0,627,607,-20,22390.32,19272.63,0.861,11.56,9.1,9,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
7296,0,669,634,-35,23126.02,20864.82,0.902,8.58,3.7,7,0,0,1,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
7297,0,693,658,-35,11371.01,4741.4,0.417,11.11,32.7,7,0,0,1,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7298,0,708,694,-14,1901.56,1199.53,0.631,7.26,17.3,3,0,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7299,0,733,697,-36,31365.4,12107.6,0.386,5.51,46.9,5,0,0,1,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7300,0,755,740,-15,16285.94,15475.44,0.95,10.58,1.7,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7301,1,555,502,-53,35420.61,22208.22,0.627,5.36,34.9,15,0,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7302,0,621,585,-36,3807.98,1073.75,0.282,6.66,30.1,9,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7303,0,779,764,-15,1233.63,123.36,0.1,9.7,42.2,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
7304,0,700,683,-17,31541.08,15662.03,0.497,7.68,37.9,6,0,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7305,0,673,628,-45,53542.59,5354.26,0.1,11.47,34.1,13,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7306,0,546,494,-52,18576.98,16600.83,0.894,7.02,6.9,21,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7307,0,602,569,-33,11929.81,6074.59,0.509,4.58,28.2,13,0,0,1,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
7308,0,733,706,-27,25369.48,16992.57,0.67,8.31,21.6,4,1,0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
7309,0,651,646,-5,37268.55,35228.44,0.945,3.0,2.0,8,0,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7310,0,712,703,-9,23186.33,11679.19,0.504,8.04,33.5,11,0,0,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7311,0,655,631,-24,1151.83,471.11,0.409,5.24,28.7,11,0,0,0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
7312,0,810,788,-22,5092.34,3274.25,0.643,11.18,17.2,0,0,0,0,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False
7313,0,677,658,-19,16856.4,4621.42,0.274,9.54,35.6,10,0,0,0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
7314,0,590,569,-21,18485.56,17179.03,0.929,10.67,2.8,19,0,0,0,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
7315,0,714,694,-20,57818.85,16091.08,0.278,11.52,27.6,2,1,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
7316,0,684,657,-27,4297.58,3796.44,0.883,11.08,4.9,7,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7317,0,642,628,-14,29062.07,24697.33,0.85,10.91,13.9,12,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7318,0,692,660,-32,5998.44,599.84,0.1,11.32,36.8,4,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7319,0,742,714,-28,19702.15,5659.95,0.287,11.8,36.7,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7320,0,665,645,-20,8113.62,811.36,0.1,5.24,45.3,6,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7321,0,622,594,-28,12070.03,1207.0,0.1,11.24,44.0,9,0,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7322,0,692,674,-18,16377.84,3332.84,0.203,9.58,34.2,12,0,0,0,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7323,0,641,593,-48,13146.97,3634.44,0.276,10.18,24.4,7,0,0,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
7324,0,699,669,-30,30625.66,17997.54,0.588,13.83,14.6,2,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
