loan_id,loan_type,region,loan_purpose,origination_date,orig_credit_score,current_credit_score,original_balance,current_balance,credit_limit,interest_rate,days_past_due,watchlist_flag,default_flag,months_on_book,utilization,credit_score_change
8049,term,East,home_improvement,2022-01-31,691,647,13411.42,7392.2,,9.71,7,0,0,35.5,,-44
8050,term,West,home_improvement,2022-03-27,640,594,8816.04,1107.57,,9.55,9,0,0,33.7,,-46
8051,revolving,North,auto,2023-04-02,686,686,35621.5,20213.45,34550.37,8.25,5,0,1,21.3,0.585,0
8052,term,West,personal,2024-07-24,783,748,25980.54,23554.14,,5.84,0,0,0,5.4,,-35
8053,term,East,debt_consolidation,2022-12-24,745,704,22264.13,14773.02,,8.47,3,0,0,24.6,,-41
8054,revolving,East,home_improvement,2022-02-22,738,690,7491.75,3732.19,10171.16,9.33,5,0,0,34.8,0.367,-48
8055,term,North,auto,2022-12-31,712,680,14828.62,6518.54,,6.83,7,0,0,24.4,,-32
8056,term,South,personal,2024-05-17,690,692,6649.54,5355.51,,17.79,5,0,0,7.6,,2
8057,revolving,South,personal,2022-10-22,638,621,12461.18,5892.3,15897.33,11.94,19,0,0,26.7,0.371,-17
8058,revolving,South,personal,2024-05-16,683,656,14892.64,13521.26,30905.11,8.89,14,0,0,7.7,0.438,-27
8059,term,East,auto,2021-07-03,798,806,6063.85,606.38,,10.59,0,0,0,42.6,,8
8060,term,North,debt_consolidation,2024-10-02,735,741,9999.91,9388.81,,9.3,4,0,0,3.0,,6
8061,term,South,home_improvement,2024-11-27,658,621,11728.51,11584.06,,8.53,5,1,1,1.2,,-37
8062,revolving,East,personal,2024-11-11,554,492,16801.47,16403.31,29705.79,14.14,18,1,0,1.7,0.552,-62
8063,term,East,auto,2021-10-15,725,683,11246.47,3151.32,,9.7,3,0,0,39.1,,-42
8064,term,East,auto,2021-05-01,736,702,6353.65,635.36,,5.99,3,0,0,44.7,,-34
8065,term,North,auto,2023-06-28,647,616,14413.94,8449.88,,9.75,10,0,0,18.4,,-31
8066,term,West,debt_consolidation,2024-01-06,639,634,14022.21,12139.02,,9.32,16,0,0,12.0,,-5
8067,term,North,debt_consolidation,2022-02-14,563,539,11907.61,1977.72,,8.79,21,1,0,35.1,,-24
8068,term,East,auto,2022-11-06,755,722,63132.65,39834.62,,10.14,1,0,0,26.2,,-33
8069,revolving,West,auto,2024-08-15,655,635,9256.32,8480.07,13761.65,8.27,5,0,0,4.6,0.616,-20
8070,term,South,debt_consolidation,2022-08-13,695,679,8814.88,6010.4,,3.36,8,0,0,29.1,,-16
8071,revolving,East,debt_consolidation,2023-07-20,614,561,1772.29,836.69,1820.83,10.65,8,1,0,17.7,0.46,-53
8072,revolving,South,home_improvement,2022-01-29,593,551,10653.51,1557.34,3170.83,7.52,16,0,0,35.6,0.491,-42
8073,revolving,East,home_improvement,2023-02-16,769,720,2482.87,1556.71,3795.6,8.5,0,0,0,22.8,0.41,-49
8074,term,North,auto,2024-10-29,656,635,8948.02,8629.88,,8.46,17,0,1,2.1,,-21
8075,term,South,debt_consolidation,2023-10-15,634,599,22878.13,13922.62,,10.76,9,0,0,14.8,,-35
8076,term,North,home_improvement,2022-10-13,850,839,21629.63,9058.24,,10.92,0,0,0,27.0,,-11
8077,revolving,West,auto,2022-11-27,739,733,31642.64,13328.48,25423.52,7.14,1,0,0,25.5,0.524,-6
8078,term,North,debt_consolidation,2023-01-29,636,623,25486.01,14398.54,,10.86,17,1,0,23.4,,-13
8079,term,North,personal,2022-12-21,724,716,19041.14,8070.67,,6.77,4,0,0,24.7,,-8
8080,term,North,debt_consolidation,2021-12-29,583,562,3731.64,373.16,,13.66,19,0,0,36.6,,-21
8081,revolving,South,home_improvement,2024-02-14,660,631,5580.42,3839.9,7786.85,5.63,13,1,0,10.7,0.493,-29
8082,revolving,North,debt_consolidation,2024-09-26,629,596,9147.68,8786.27,24616.68,10.75,12,0,0,3.2,0.357,-33
8083,term,South,home_improvement,2024-09-17,705,703,15124.9,14537.01,,9.51,3,0,0,3.5,,-2
8084,term,East,auto,2023-04-06,779,755,13312.7,7845.6,,11.3,0,0,0,21.2,,-24
8085,term,East,debt_consolidation,2022-05-29,578,520,34423.56,11748.57,,7.88,12,0,0,31.6,,-58
8086,term,West,auto,2024-11-16,791,746,18769.78,17957.32,,13.63,1,0,0,1.5,,-45
8087,term,East,home_improvement,2022-01-04,724,715,1000.0,471.84,,7.98,3,0,0,36.4,,-9
8088,term,East,personal,2024-10-13,620,586,10058.14,9595.77,,12.13,20,0,1,2.7,,-34
8089,term,West,debt_consolidation,2021-03-23,621,606,22117.48,2211.75,,3.0,9,0,0,46.0,,-15
8090,term,East,home_improvement,2023-04-18,637,588,11344.75,6482.39,,8.51,8,0,0,20.8,,-49
8091,term,West,home_improvement,2022-08-30,628,592,15024.71,10630.2,,12.81,7,0,0,28.5,,-36
8092,term,North,home_improvement,2023-08-14,629,602,7760.46,4971.33,,9.71,11,0,0,16.9,,-27
8093,revolving,East,personal,2022-10-06,571,563,22750.11,7986.96,20988.36,17.18,19,0,0,27.3,0.381,-8
8094,term,North,personal,2023-08-31,668,630,13585.56,9226.79,,15.13,8,0,0,16.3,,-38
8095,term,North,debt_consolidation,2024-03-21,724,718,22901.02,19976.17,,4.86,6,0,0,9.5,,-6
8096,term,South,auto,2023-10-05,645,612,17562.89,12162.74,,18.36,13,0,0,15.1,,-33
8097,term,North,home_improvement,2022-01-29,697,666,22828.95,8206.17,,11.6,9,0,1,35.6,,-31
8098,term,West,auto,2021-06-15,747,742,7216.12,2338.78,,10.54,1,0,0,43.2,,-5
8099,revolving,South,debt_consolidation,2024-12-23,590,578,4188.85,4141.04,8212.12,4.46,15,1,1,0.3,0.504,-12
8100,term,North,debt_consolidation,2024-07-15,639,611,13124.83,11297.88,,12.08,10,1,0,5.7,,-28
8101,term,East,personal,2021-05-11,589,520,15417.64,4438.35,,12.42,17,0,0,44.4,,-69
8102,term,North,home_improvement,2022-04-11,595,549,29100.92,8935.69,,7.75,12,0,0,33.2,,-46
8103,term,North,home_improvement,2024-02-17,761,733,1000.0,765.71,,13.56,0,0,0,10.6,,-28
8104,term,North,home_improvement,2023-04-02,649,630,5208.69,3543.32,,5.05,13,0,0,21.3,,-19
8105,term,North,debt_consolidation,2021-12-16,707,661,10614.62,3611.67,,9.13,10,0,0,37.1,,-46
8106,revolving,East,home_improvement,2024-09-30,689,664,9589.51,8950.6,20038.72,13.38,6,0,0,3.1,0.447,-25
8107,revolving,South,auto,2021-05-09,722,701,12843.62,6441.62,11329.07,7.0,7,0,0,44.4,0.569,-21
8108,revolving,West,home_improvement,2022-12-11,688,669,4520.57,1226.75,2113.41,7.94,9,0,0,25.1,0.58,-19
8109,term,West,personal,2021-06-24,686,677,14399.72,1439.97,,7.28,10,0,0,42.9,,-9
8110,term,South,debt_consolidation,2021-04-11,591,536,24725.01,8963.27,,7.95,18,1,0,45.4,,-55
8111,revolving,East,auto,2022-06-30,682,650,5380.31,3380.71,7071.32,8.71,8,1,0,30.5,0.478,-32
8112,term,South,home_improvement,2023-08-10,681,647,33943.84,25622.07,,7.94,8,1,0,17.0,,-34
8113,revolving,East,auto,2021-09-27,623,586,10177.22,1017.72,2789.2,16.67,12,0,0,39.7,0.365,-37
8114,term,South,auto,2023-03-20,555,511,7559.23,5626.29,,7.26,20,0,0,21.8,,-44
8115,revolving,North,home_improvement,2021-01-06,694,670,17068.21,3583.5,7933.53,8.33,3,0,0,48.5,0.452,-24
8116,term,West,debt_consolidation,2023-05-23,753,748,28113.31,12888.48,,6.32,4,0,0,19.6,,-5
8117,term,North,personal,2024-08-09,573,522,12059.99,10688.87,,5.05,20,0,0,4.8,,-51
8118,term,East,home_improvement,2021-05-14,669,629,25177.9,2517.79,,10.44,13,0,0,44.3,,-40
8119,term,North,home_improvement,2021-08-11,545,495,9594.25,959.42,,13.65,20,0,0,41.3,,-50
8120,revolving,North,personal,2024-05-12,718,714,27779.98,24879.57,50939.74,14.96,3,0,0,7.8,0.488,-4
8121,term,East,home_improvement,2022-10-03,751,725,16592.5,4650.44,,11.2,2,0,0,27.4,,-26
8122,revolving,East,personal,2021-02-04,674,641,3213.04,321.3,722.93,9.06,12,1,0,47.6,0.444,-33
8123,revolving,East,auto,2022-08-22,717,734,6903.94,4726.67,12185.67,13.22,4,0,0,28.8,0.388,17
8124,revolving,North,personal,2022-07-25,683,649,23293.82,12337.85,35214.98,8.74,3,1,0,29.7,0.35,-34
8125,revolving,West,auto,2024-05-19,621,573,7888.79,6990.83,18637.42,12.96,16,0,0,7.6,0.375,-48
8126,revolving,West,personal,2023-01-31,671,616,20391.71,6721.51,13535.56,7.12,10,0,0,23.4,0.497,-55
8127,term,East,auto,2024-07-09,678,681,27787.13,23973.24,,14.0,9,0,0,5.9,,3
8128,revolving,East,personal,2021-09-15,671,661,29623.18,11886.71,20498.27,8.62,9,0,0,40.1,0.58,-10
8129,term,South,auto,2023-11-13,702,675,18350.32,15023.61,,13.05,9,0,0,13.8,,-27
8130,term,North,home_improvement,2022-01-10,687,650,29866.06,11035.16,,14.34,7,1,0,36.2,,-37
8131,term,East,personal,2021-07-02,668,649,18256.24,1825.62,,9.67,8,0,1,42.6,,-19
8132,revolving,South,personal,2024-04-11,641,607,12543.52,10645.66,19867.66,9.14,11,0,0,8.8,0.536,-34
8133,term,North,auto,2023-06-01,709,696,13899.13,6137.81,,13.13,8,0,0,19.3,,-13
8134,term,North,personal,2023-09-15,705,660,25809.69,15725.16,,11.27,5,0,0,15.8,,-45
8135,term,East,personal,2021-10-05,690,664,12640.99,2646.09,,12.99,7,0,0,39.5,,-26
8136,term,South,personal,2021-06-13,630,585,8387.98,3320.5,,11.5,14,0,0,43.3,,-45
8137,term,North,personal,2022-05-29,612,573,14940.5,8935.2,,10.12,16,0,0,31.6,,-39
8138,term,South,debt_consolidation,2023-07-02,720,680,1000.0,590.47,,11.52,6,1,0,18.3,,-40
8139,term,West,personal,2023-08-01,626,602,3899.91,2940.84,,9.6,10,0,0,17.3,,-24
8140,term,West,auto,2022-06-07,659,613,28070.68,16650.46,,5.83,11,0,0,31.3,,-46
8141,term,South,personal,2021-05-30,586,575,12768.83,5113.5,,10.35,16,0,0,43.7,,-11
8142,revolving,East,debt_consolidation,2022-01-08,706,682,28214.14,2821.41,6976.38,7.61,6,0,0,36.3,0.404,-24
8143,revolving,East,home_improvement,2021-01-09,605,557,6854.41,2355.73,6008.2,6.62,20,0,1,48.4,0.392,-48
8144,term,West,home_improvement,2023-10-23,602,561,38109.33,24545.71,,8.19,11,0,0,14.5,,-41
8145,term,North,home_improvement,2022-08-05,620,588,3426.91,1633.03,,5.5,14,0,0,29.3,,-32
8146,revolving,South,debt_consolidation,2023-05-19,705,715,29109.76,22870.56,35741.44,3.0,5,0,0,19.8,0.64,10
8147,term,North,auto,2022-03-05,667,655,10728.29,1590.96,,11.13,8,0,0,34.4,,-12
8148,revolving,North,personal,2023-11-01,641,570,33582.84,19705.4,29694.06,7.29,10,0,0,14.2,0.664,-71
8149,term,North,personal,2022-11-13,779,757,18135.57,5784.41,,9.85,0,0,0,26.0,,-22
8150,revolving,North,personal,2021-11-05,711,673,9727.55,5423.84,14898.13,8.53,7,1,0,38.4,0.364,-38
8151,term,East,debt_consolidation,2021-08-02,560,496,24415.2,2441.52,,12.06,18,0,0,41.6,,-64
8152,revolving,North,personal,2021-06-14,627,627,21200.94,2965.55,5346.15,7.6,20,0,1,43.2,0.555,0
8153,revolving,South,auto,2023-11-15,561,522,37393.24,24279.26,41818.49,5.22,23,0,0,13.8,0.581,-39
8154,term,East,home_improvement,2022-03-30,651,613,19673.83,1967.38,,11.55,11,1,0,33.6,,-38
8155,term,East,auto,2023-04-21,742,751,24562.34,13611.91,,3.0,4,0,0,20.7,,9
8156,term,North,personal,2024-09-08,694,676,12337.66,11608.83,,9.66,8,0,0,3.8,,-18
8157,revolving,West,personal,2024-02-17,665,629,17604.77,13869.91,27503.49,9.63,6,0,0,10.6,0.504,-36
8158,revolving,East,personal,2023-12-16,651,628,14542.1,10933.7,17368.09,10.94,10,0,0,12.7,0.63,-23
8159,term,South,home_improvement,2024-07-29,699,700,26617.95,24963.62,,16.23,9,0,0,5.2,,1
8160,term,West,personal,2024-05-03,578,535,14814.06,11567.16,,7.86,16,0,0,8.1,,-43
8161,revolving,West,personal,2023-03-08,672,649,6213.05,3284.91,8171.65,10.41,9,0,1,22.2,0.402,-23
8162,term,North,auto,2022-02-17,690,685,16502.7,8081.56,,10.93,13,0,0,35.0,,-5
8163,revolving,West,debt_consolidation,2024-09-24,603,558,14683.61,13878.65,38789.78,9.28,12,0,0,3.3,0.358,-45
8164,term,South,personal,2022-11-11,626,612,10419.19,7177.76,,6.53,18,1,0,26.1,,-14
8165,term,South,home_improvement,2023-08-17,798,791,20615.16,11249.81,,4.37,0,0,0,16.8,,-7
8166,revolving,West,auto,2021-06-14,711,713,12891.23,1289.12,2137.95,6.92,2,0,0,43.2,0.603,2
8167,term,East,debt_consolidation,2024-09-11,577,512,5145.58,4760.2,,4.85,16,0,0,3.7,,-65
8168,term,South,debt_consolidation,2023-10-22,634,587,8928.34,6686.64,,5.2,10,0,0,14.6,,-47
8169,revolving,East,personal,2022-09-13,678,637,14946.82,9107.25,23214.98,9.16,7,0,0,28.0,0.392,-41
8170,term,West,debt_consolidation,2022-09-10,818,793,28485.17,7292.4,,5.07,0,0,0,28.1,,-25
8171,term,West,home_improvement,2022-02-27,733,715,31750.02,12279.15,,10.83,1,1,0,34.6,,-18
8172,term,West,auto,2024-07-24,745,760,6087.58,5431.33,,5.63,4,0,0,5.4,,15
8173,term,East,debt_consolidation,2024-12-06,703,661,41002.28,40485.82,,11.48,3,0,0,0.9,,-42
8174,term,East,personal,2023-04-11,620,578,14387.25,7743.92,,6.11,10,1,0,21.0,,-42
8175,term,North,personal,2024-04-19,775,776,11473.14,10476.48,,11.07,0,0,0,8.6,,1
8176,term,East,auto,2023-05-15,731,712,35275.51,20729.42,,9.59,4,0,0,19.9,,-19
8177,revolving,South,home_improvement,2022-12-04,756,764,15049.62,4864.43,11795.75,10.71,2,0,0,25.3,0.412,8
8178,term,West,auto,2022-07-14,782,761,13795.99,8464.93,,7.76,0,0,0,30.1,,-21
8179,term,East,auto,2021-10-28,773,750,19566.11,9173.53,,7.54,0,0,0,38.7,,-23
8180,term,East,home_improvement,2021-06-12,679,668,15934.11,1593.41,,14.24,9,0,0,43.3,,-11
8181,term,East,home_improvement,2023-10-25,696,662,11891.07,7615.05,,5.99,4,0,0,14.5,,-34
8182,revolving,South,personal,2024-10-03,691,653,7241.01,6990.4,14089.88,6.6,5,0,0,3.0,0.496,-38
8183,term,East,auto,2021-08-26,735,714,1259.26,182.86,,3.12,4,0,0,40.8,,-21
8184,term,South,personal,2022-02-24,699,662,24781.99,15414.32,,6.82,13,0,0,34.7,,-37
8185,revolving,West,home_improvement,2022-09-19,688,664,5820.67,2841.4,4933.84,4.57,11,0,0,27.8,0.576,-24
8186,revolving,South,auto,2023-11-02,673,651,20604.92,15074.45,35763.07,13.99,7,0,0,14.2,0.422,-22
8187,term,North,auto,2024-05-06,671,666,44435.24,37589.19,,11.07,6,0,0,8.0,,-5
8188,term,North,auto,2024-05-27,698,649,5761.52,5325.39,,7.13,8,0,0,7.3,,-49
8189,term,West,home_improvement,2022-10-14,757,768,29883.12,20622.98,,11.41,3,0,0,27.0,,11
8190,term,North,home_improvement,2022-03-30,622,582,12750.66,1349.49,,3.0,14,0,0,33.6,,-40
8191,term,West,debt_consolidation,2021-03-29,684,690,15981.78,1598.18,,5.69,11,0,0,45.8,,6
8192,term,South,auto,2021-03-22,700,669,14694.27,4362.16,,11.18,6,0,0,46.0,,-31
8193,revolving,North,debt_consolidation,2024-04-01,779,758,18346.93,14441.1,40170.21,5.52,0,0,0,9.2,0.359,-21
8194,term,East,auto,2022-05-02,654,640,3062.88,1947.79,,7.05,10,0,0,32.5,,-14
8195,term,West,home_improvement,2023-04-21,633,577,10652.6,6554.52,,11.82,14,0,0,20.7,,-56
8196,term,North,home_improvement,2021-01-16,770,736,26036.38,5375.12,,10.16,1,0,0,48.2,,-34
8197,revolving,North,debt_consolidation,2023-08-15,710,663,3165.73,1962.88,3895.71,5.29,3,0,0,16.8,0.504,-47
8198,revolving,North,debt_consolidation,2024-08-03,654,643,10620.32,9266.73,16718.2,7.9,12,1,0,5.0,0.554,-11
8199,term,North,debt_consolidation,2024-12-24,743,729,9740.58,9607.41,,7.13,3,0,0,0.3,,-14
8200,term,East,home_improvement,2023-03-21,567,549,32671.33,15863.65,,6.92,16,0,0,21.7,,-18
8201,revolving,East,auto,2024-10-27,676,650,1000.0,936.99,2538.95,7.21,2,0,0,2.2,0.369,-26
8202,revolving,West,personal,2024-04-24,697,653,20813.75,16325.68,47123.99,12.68,2,0,0,8.4,0.346,-44
8203,term,South,debt_consolidation,2021-12-06,715,691,26809.64,2680.96,,6.6,5,0,0,37.4,,-24
8204,term,West,debt_consolidation,2021-04-24,630,595,16192.88,6411.15,,12.54,13,0,1,44.9,,-35
8205,term,North,personal,2021-02-24,629,583,8620.12,862.01,,11.59,7,0,0,46.9,,-46
8206,term,West,auto,2023-10-07,772,756,12669.49,10364.36,,11.89,0,0,0,15.1,,-16
8207,term,South,personal,2022-06-13,680,657,15424.11,5258.64,,10.58,4,0,1,31.1,,-23
8208,term,East,auto,2023-10-21,689,667,10499.41,8070.28,,10.6,7,0,0,14.6,,-22
8209,term,South,debt_consolidation,2023-12-06,636,615,11413.28,8298.0,,9.63,9,0,0,13.1,,-21
8210,term,North,personal,2021-06-11,624,589,22407.92,2240.79,,7.44,18,0,1,43.3,,-35
8211,term,West,debt_consolidation,2021-10-21,645,626,5307.95,530.79,,13.74,13,0,0,38.9,,-19
8212,term,West,auto,2022-03-22,751,720,14099.74,9023.97,,7.77,3,0,0,33.9,,-31
8213,revolving,West,home_improvement,2021-09-13,642,624,7575.64,757.56,1489.66,8.68,15,0,0,40.2,0.509,-18
8214,term,West,debt_consolidation,2022-11-29,665,647,10256.31,3330.91,,11.01,13,0,0,25.5,,-18
8215,term,East,personal,2021-05-18,776,780,7409.49,740.95,,10.4,0,0,0,44.1,,4
8216,term,South,personal,2023-12-26,808,804,12324.43,10338.13,,5.17,0,0,0,12.4,,-4
8217,revolving,North,debt_consolidation,2024-05-31,592,565,42169.08,35577.53,85353.0,8.47,15,0,1,7.2,0.417,-27
8218,revolving,West,home_improvement,2022-11-07,552,533,11838.84,4961.82,8026.72,8.41,20,0,0,26.2,0.618,-19
8219,term,East,debt_consolidation,2021-12-26,637,605,1176.69,726.16,,12.92,7,0,1,36.7,,-32
8220,term,South,personal,2024-02-05,621,566,9522.42,7964.8,,10.42,13,0,0,11.0,,-55
8221,term,South,auto,2023-04-24,708,696,6046.0,3847.02,,14.29,10,1,0,20.6,,-12
8222,term,East,auto,2024-08-10,679,634,12401.33,10811.68,,8.74,14,1,1,4.8,,-45
8223,term,North,home_improvement,2024-01-23,672,659,2747.0,2239.07,,8.84,8,0,0,11.5,,-13
8224,term,North,personal,2024-05-18,732,683,21077.5,17919.61,,8.75,2,0,0,7.6,,-49
8225,term,North,auto,2021-11-29,552,530,1000.0,235.95,,10.36,18,0,0,37.6,,-22
8226,revolving,West,home_improvement,2022-08-02,642,642,6333.51,2764.51,7761.09,17.23,5,0,0,29.4,0.356,0
8227,revolving,West,debt_consolidation,2022-10-06,673,649,5263.36,3299.18,5507.19,9.32,11,0,0,27.3,0.599,-24
8228,term,East,personal,2021-09-25,741,711,8348.2,4546.64,,6.33,2,0,0,39.8,,-30
8229,revolving,West,auto,2024-10-22,676,648,4039.11,3924.33,11632.26,9.98,7,0,0,2.4,0.337,-28
8230,term,North,debt_consolidation,2022-01-30,704,690,11234.72,3042.09,,6.99,3,0,0,35.6,,-14
8231,term,North,personal,2022-01-30,660,640,3161.37,1832.0,,7.35,7,0,0,35.6,,-20
8232,term,North,personal,2023-08-11,677,634,26426.89,16703.47,,9.58,4,0,0,17.0,,-43
8233,term,North,debt_consolidation,2024-04-09,662,658,6883.38,5387.38,,14.46,8,1,0,8.9,,-4
8234,term,East,auto,2023-07-06,666,625,10938.2,7226.57,,8.14,8,0,0,18.2,,-41
8235,revolving,East,debt_consolidation,2023-11-13,684,642,1953.27,1651.68,3170.05,9.9,13,0,0,13.8,0.521,-42
8236,term,South,personal,2021-11-13,766,737,10258.2,5145.57,,8.94,0,0,0,38.2,,-29
8237,term,West,debt_consolidation,2023-08-01,704,684,9554.12,7194.71,,11.01,10,1,0,17.3,,-20
8238,revolving,South,auto,2022-08-16,667,643,14961.81,9824.28,22704.47,3.0,5,0,0,29.0,0.433,-24
8239,revolving,East,auto,2022-07-31,712,684,31125.18,20117.59,31860.3,8.15,5,0,0,29.5,0.631,-28
8240,term,West,auto,2023-06-22,690,674,11498.75,6488.5,,8.62,3,0,0,18.6,,-16
8241,revolving,North,debt_consolidation,2022-02-02,715,687,20034.0,12909.58,31799.45,9.75,8,0,0,35.5,0.406,-28
8242,term,West,home_improvement,2021-07-12,656,625,15842.49,1584.25,,11.31,7,0,0,42.3,,-31
8243,revolving,South,debt_consolidation,2021-11-02,709,678,23980.72,13521.1,30514.18,13.11,6,0,0,38.5,0.443,-31
8244,revolving,South,home_improvement,2022-04-02,710,690,16788.66,8907.12,16002.72,9.31,5,0,0,33.5,0.557,-20
8245,term,North,personal,2023-03-09,594,548,16808.86,12977.97,,13.61,10,0,0,22.1,,-46
8246,term,South,auto,2023-02-01,656,623,34206.77,15316.63,,11.42,10,0,1,23.3,,-33
8247,term,North,auto,2022-11-24,669,648,31867.84,7716.53,,12.43,13,0,0,25.6,,-21
8248,term,West,auto,2021-08-02,660,653,8287.79,828.78,,10.28,9,0,0,41.6,,-7
8249,term,West,home_improvement,2022-03-22,618,552,21188.05,2118.8,,10.02,14,0,0,33.9,,-66
8250,revolving,North,debt_consolidation,2021-09-26,531,492,6693.19,2990.57,7040.41,13.15,21,0,0,39.8,0.425,-39
8251,term,East,auto,2022-08-15,741,721,24051.7,14745.25,,10.33,6,0,0,29.0,,-20
8252,term,West,personal,2022-07-10,550,496,13234.4,5876.83,,10.58,13,0,0,30.2,,-54
8253,revolving,East,debt_consolidation,2021-10-11,798,770,7937.7,2785.86,6461.74,6.26,0,0,0,39.3,0.431,-28
8254,term,West,personal,2021-08-21,665,619,13184.74,1318.47,,9.02,12,0,0,41.0,,-46
8255,term,West,auto,2022-05-22,639,625,9864.36,986.44,,8.03,10,0,0,31.8,,-14
8256,revolving,East,personal,2023-05-22,586,524,6284.21,4953.39,9680.28,11.86,24,1,0,19.7,0.512,-62
8257,term,South,personal,2021-06-23,580,528,9113.48,4245.15,,10.63,19,0,1,42.9,,-52
8258,revolving,North,personal,2023-01-15,626,582,7271.29,3680.12,8882.4,10.91,20,0,0,23.9,0.414,-44
8259,revolving,South,auto,2023-04-24,691,654,58762.2,37965.83,69175.72,8.32,5,0,0,20.6,0.549,-37
8260,revolving,South,auto,2023-10-04,764,742,6602.29,5055.52,13491.6,7.77,0,0,0,15.2,0.375,-22
8261,term,East,debt_consolidation,2021-12-05,587,542,17879.4,4593.85,,9.92,24,0,0,37.4,,-45
8262,term,South,debt_consolidation,2021-11-10,701,673,22466.94,2246.69,,12.64,7,0,0,38.3,,-28
8263,term,East,auto,2021-05-04,568,512,35214.44,3521.44,,6.28,11,0,0,44.6,,-56
8264,term,West,auto,2022-02-24,625,568,6128.78,1917.07,,7.59,16,0,0,34.7,,-57
8265,term,North,personal,2023-09-24,710,688,11235.7,6971.86,,14.92,5,0,0,15.5,,-22
8266,revolving,North,auto,2024-08-11,618,602,13890.72,12899.91,33139.08,5.9,18,0,0,4.8,0.389,-16
8267,term,South,home_improvement,2024-03-16,772,754,20820.26,14899.5,,12.44,0,0,0,9.7,,-18
8268,term,East,home_improvement,2024-02-06,725,700,18348.25,16253.82,,3.99,5,0,0,11.0,,-25
8269,term,South,home_improvement,2023-09-14,709,683,2870.11,1859.99,,7.21,7,0,0,15.8,,-26
8270,revolving,West,debt_consolidation,2024-10-12,646,609,51391.12,48290.22,104252.88,11.44,11,0,0,2.7,0.463,-37
8271,term,East,auto,2023-12-11,628,616,5587.92,4554.55,,7.48,12,0,0,12.9,,-12
8272,revolving,North,home_improvement,2022-11-19,652,644,21103.68,13924.18,30023.36,7.92,12,0,0,25.8,0.464,-8
8273,revolving,North,auto,2024-11-28,694,686,44250.14,43623.39,112265.22,3.91,5,0,0,1.1,0.389,-8
8274,term,South,debt_consolidation,2023-03-24,694,693,14096.63,10279.6,,6.24,3,0,0,21.6,,-1
8275,revolving,North,personal,2022-02-14,630,608,8207.56,2040.22,4518.07,4.36,9,0,0,35.1,0.452,-22
8276,term,North,auto,2022-01-22,636,609,25710.09,2571.01,,5.14,17,0,0,35.8,,-27
8277,term,North,auto,2024-01-05,587,548,9171.39,6152.04,,11.18,21,0,0,12.1,,-39
8278,revolving,South,personal,2024-03-30,816,804,50482.84,37978.44,97596.47,5.11,0,0,0,9.2,0.389,-12
8279,term,South,personal,2024-03-21,626,596,4327.69,3177.24,,9.86,13,0,0,9.5,,-30
8280,term,West,auto,2023-05-02,578,562,15070.25,7090.32,,8.65,18,1,0,20.3,,-16
8281,term,East,auto,2023-07-07,530,498,59197.38,28120.53,,5.73,23,0,0,18.1,,-32
8282,revolving,North,home_improvement,2023-02-27,639,632,16482.88,6625.64,16337.67,5.46,16,0,0,22.5,0.406,-7
8283,term,West,home_improvement,2021-05-31,704,665,44858.45,8020.92,,10.75,9,0,0,43.7,,-39
8284,revolving,East,personal,2024-09-28,673,677,23880.31,22921.17,39328.13,10.98,8,0,0,3.2,0.583,4
8285,revolving,West,auto,2021-08-31,668,637,41007.95,19005.59,38160.57,12.57,8,0,0,40.6,0.498,-31
8286,revolving,West,home_improvement,2023-12-12,723,725,37945.1,27879.61,61602.74,8.49,4,0,0,12.9,0.453,2
8287,term,North,personal,2024-01-03,715,686,8914.27,6577.25,,7.59,6,0,0,12.1,,-29
8288,term,East,auto,2023-06-05,626,602,9124.81,4914.07,,3.51,10,0,0,19.2,,-24
8289,term,North,home_improvement,2023-01-04,695,667,19951.08,9455.72,,8.96,6,0,0,24.3,,-28
